epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
55,1.69882912e+00,8.04728694e+01,1.00000001e-01,1.57831493e-01,7.79580531e-02,5.57101162e+00
56,1.50890084e+00,7.48665262e+01,1.00000001e-01,8.59009113e-02,5.70632870e-02,3.87301709e+00
57,1.34550354e+00,6.73016923e+01,1.00000001e-01,5.62304264e-02,4.65710149e-02,3.37157640e+00
58,1.29328146e+00,6.41126742e+01,1.00000001e-01,9.75561767e-02,5.97156879e-02,3.82996673e+00
59,1.25170350e+00,6.53430219e+01,1.00000001e-01,6.69760062e-02,5.09123530e-02,3.65920109e+00
60,2.35586832e+00,9.89975908e+01,1.00000001e-01,1.58039956e-01,7.72385655e-02,6.56048158e+00
61,2.39912271e+00,1.02627204e+02,1.00000001e-01,7.25334823e-02,5.26963275e-02,4.21525455e+00
62,1.43022866e+00,7.33698218e+01,1.00000001e-01,9.30613107e-02,5.83048343e-02,4.42345812e+00
63,1.31641967e+00,6.95401257e+01,1.00000001e-01,5.75304956e-02,4.62922437e-02,3.00113887e+00
64,1.09107557e+00,5.62218484e+01,1.00000001e-01,5.94939919e-02,4.71336787e-02,2.87976415e+00
65,1.35119573e+00,7.21757839e+01,1.00000001e-01,6.57960245e-02,4.95690941e-02,3.40293668e+00
66,1.34653438e+00,7.23404482e+01,1.00000001e-01,9.91598795e-02,6.12314091e-02,3.97533609e+00
67,1.31120517e+00,6.90789783e+01,1.00000001e-01,6.29655303e-02,4.85091149e-02,3.13884840e+00
68,1.43994677e+00,7.52451491e+01,1.00000001e-01,1.15760947e-01,6.60982656e-02,4.61700423e+00
69,1.70348204e+00,8.32237031e+01,1.00000001e-01,7.32762699e-02,5.22321368e-02,3.54266350e+00
70,1.11631623e+00,5.67815419e+01,1.00000001e-01,5.30240103e-02,4.43322681e-02,2.93900613e+00
71,1.14628380e+00,6.18986358e+01,1.00000001e-01,9.48124581e-02,5.89928873e-02,3.86281947e+00
72,9.83841149e-01,5.03056254e+01,1.00000001e-01,5.38904025e-02,4.51457449e-02,2.90463750e+00
73,9.14360569e-01,4.56715067e+01,1.00000001e-01,5.77993798e-02,4.62258950e-02,2.57329280e+00
74,9.15979346e-01,5.07067434e+01,1.00000001e-01,6.33925410e-02,4.82463719e-02,2.82327241e+00
75,1.27520661e+00,6.68982160e+01,1.00000001e-01,5.10793047e-02,4.42799330e-02,2.82585502e+00
76,1.23540414e+00,6.48018781e+01,1.00000001e-01,6.91357086e-02,5.15855648e-02,3.23949143e+00
77,1.16117920e+00,6.36164948e+01,1.00000001e-01,7.36530790e-02,5.07621295e-02,2.92247625e+00
78,1.16047649e+00,6.10803330e+01,1.00000001e-01,6.24394996e-02,4.89426003e-02,3.10775424e+00
79,1.77321127e+00,8.62881582e+01,1.00000001e-01,1.17461007e-01,6.61781339e-02,4.03938029e+00
80,1.12010073e+00,5.60389742e+01,1.00000001e-01,8.73476946e-02,5.54480389e-02,3.63756763e+00
81,1.02032345e+00,5.40194547e+01,1.00000001e-01,4.10893095e-02,3.90099982e-02,2.24679329e+00
82,9.23497487e-01,4.56899940e+01,1.00000001e-01,5.15370670e-02,4.38966450e-02,2.49909475e+00
83,9.07156628e-01,4.81123993e+01,1.00000001e-01,6.90758430e-02,5.06862287e-02,2.94283069e+00
84,1.18964164e+00,5.76076529e+01,1.00000001e-01,6.32381660e-02,4.85526584e-02,3.09308434e+00
85,1.07989116e+00,5.38668597e+01,1.00000001e-01,4.44849595e-02,4.09055642e-02,2.19868496e+00
86,1.05152484e+00,5.41223974e+01,1.00000001e-01,8.57438118e-02,5.61442593e-02,3.48517157e+00
87,1.04478016e+00,4.93097709e+01,1.00000001e-01,7.36877468e-02,5.29478295e-02,3.29880900e+00
88,1.14658371e+00,6.08730630e+01,1.00000001e-01,7.96703332e-02,5.38289407e-02,3.14622971e+00
89,1.10938160e+00,5.73021355e+01,1.00000001e-01,5.72473779e-02,4.57540753e-02,2.51040101e+00
90,9.51750110e-01,4.65393612e+01,1.00000001e-01,4.87871503e-02,4.29179630e-02,2.38329874e+00
91,1.27177008e+00,6.74854418e+01,1.00000001e-01,6.09698662e-02,4.71658936e-02,2.57041179e+00
92,8.90694824e-01,4.48426176e+01,1.00000001e-01,4.21179966e-02,3.97632005e-02,2.33656962e+00
93,1.11559673e+00,5.61856450e+01,1.00000001e-01,5.82142234e-02,4.65410095e-02,2.95384908e+00
94,9.65006330e-01,5.23053261e+01,1.00000001e-01,6.75137163e-02,5.00508087e-02,2.82801807e+00
95,7.90581078e-01,3.87392177e+01,1.00000001e-01,3.31974828e-02,3.44957380e-02,1.81513065e+00
96,7.89724479e-01,3.87441626e+01,1.00000001e-01,4.97778467e-02,4.27832654e-02,2.11361139e+00
97,8.88278113e-01,4.76470618e+01,1.00000001e-01,3.88728084e-02,3.80367713e-02,2.13858418e+00
98,1.21866996e+00,6.23716857e+01,1.00000001e-01,7.56278170e-02,5.33096936e-02,3.33819046e+00
99,1.22052203e+00,6.19324805e+01,1.00000001e-01,6.42418490e-02,4.88039702e-02,2.81235669e+00
100,1.24103915e+00,6.24619682e+01,1.00000001e-01,6.07347140e-02,4.75035161e-02,2.79728523e+00
101,1.07578037e+00,5.55000824e+01,1.00000001e-01,5.99109879e-02,4.63403046e-02,2.72693392e+00
102,1.14711641e+00,5.54490789e+01,1.00000001e-01,5.45013401e-02,4.49732341e-02,2.47883237e+00
103,1.12315584e+00,5.43749588e+01,1.00000001e-01,6.07055062e-02,4.75458814e-02,2.70708112e+00
104,9.36415196e-01,4.40824486e+01,1.00000001e-01,5.61646223e-02,4.54915156e-02,2.29626413e+00
105,7.56024379e-01,3.82661481e+01,1.00000001e-01,3.46153691e-02,3.52372074e-02,1.59432955e+00
106,6.92514983e-01,3.44882988e+01,1.00000001e-01,9.90182250e-02,5.85674434e-02,3.19434131e+00
107,1.04039117e+00,5.37415391e+01,1.00000001e-01,3.26539164e-02,3.44883576e-02,1.85810271e+00
108,7.60997248e-01,3.72356745e+01,1.00000001e-01,4.26842734e-02,3.92814031e-02,2.04965835e+00
109,7.14588522e-01,3.55972096e+01,1.00000001e-01,2.67157024e-02,3.12488268e-02,1.68902719e+00
110,7.43231137e-01,3.74389046e+01,1.00000001e-01,5.23383601e-02,4.33162881e-02,2.31971352e+00
111,1.15441414e+00,5.75244998e+01,1.00000001e-01,9.96648408e-02,6.06193628e-02,3.71318283e+00
112,1.20934811e+00,5.74241295e+01,1.00000001e-01,5.48837870e-02,4.49317522e-02,2.07349322e+00
113,9.45395820e-01,4.19999465e+01,1.00000001e-01,4.66697611e-02,4.09194659e-02,2.17218183e+00
114,1.13159650e+00,5.77733628e+01,1.00000001e-01,8.29767172e-02,5.72346796e-02,3.57003579e+00
115,8.97163115e-01,4.47006639e+01,1.00000001e-01,8.24073903e-02,5.29764452e-02,2.42387619e+00
116,8.94569455e-01,4.51854180e+01,1.00000001e-01,3.94820002e-02,3.86155567e-02,1.89536583e+00
117,7.07868861e-01,3.51098767e+01,1.00000001e-01,3.38210575e-02,3.53508007e-02,1.72146592e+00
118,6.71134250e-01,3.35131857e+01,1.00000001e-01,3.55735830e-02,3.62706765e-02,1.72867028e+00
119,7.70138518e-01,3.70874523e+01,1.00000001e-01,4.95127273e-02,4.31993928e-02,2.06148206e+00
120,8.18874439e-01,3.97405791e+01,1.00000001e-01,5.87992629e-02,4.66478636e-02,2.61662053e+00
121,1.07306274e+00,5.40226463e+01,1.00000001e-01,1.28946564e-01,6.78007491e-02,4.38619487e+00
122,1.03718324e+00,4.68925087e+01,1.00000001e-01,3.91072455e-02,3.82948075e-02,1.85029134e+00
123,7.37248162e-01,3.82655331e+01,1.00000001e-01,5.60732482e-02,4.52476078e-02,2.09805656e+00
124,1.00852107e+00,5.40331671e+01,1.00000001e-01,1.12122469e-01,6.27913246e-02,4.06440218e+00
125,8.88396946e-01,4.40904036e+01,1.00000001e-01,2.85430035e-02,3.26939285e-02,1.67152069e+00
126,8.40619932e-01,4.03199634e+01,1.00000001e-01,5.38792765e-02,4.52743918e-02,2.12570989e+00
127,6.33863669e-01,3.12064875e+01,1.00000001e-01,3.41363280e-02,3.51240215e-02,1.59576278e+00
128,6.46535376e-01,3.17920323e+01,1.00000001e-01,4.19380728e-02,3.86320499e-02,1.67784213e+00
129,8.77828381e-01,4.77891777e+01,1.00000001e-01,9.87949486e-02,5.98348646e-02,3.86156938e+00
130,1.55139902e+00,6.97642642e+01,1.00000001e-01,1.73278913e-01,8.21780035e-02,4.94522401e+00
131,1.06770579e+00,5.16968723e+01,1.00000001e-01,4.52166945e-02,4.16739308e-02,1.89696810e+00
132,6.53972149e-01,3.03102222e+01,1.00000001e-01,3.14704390e-02,3.36432669e-02,1.49107536e+00
133,5.77167455e-01,2.87552950e+01,1.00000001e-01,4.24978757e-02,3.93911844e-02,1.67663305e+00
134,6.25569286e-01,3.01133176e+01,1.00000001e-01,4.77575256e-02,4.22125542e-02,2.22250372e+00
135,8.19002885e-01,4.06570347e+01,1.00000001e-01,3.71146080e-02,3.67836743e-02,1.76652885e+00
136,6.38425570e-01,3.13879260e+01,1.00000001e-01,3.21197771e-02,3.45609296e-02,1.66239247e+00
137,6.67933944e-01,3.14094604e+01,1.00000001e-01,1.97768275e-02,2.70323743e-02,1.28222092e+00
138,6.12591110e-01,2.89780215e+01,1.00000001e-01,3.59129709e-02,3.68734757e-02,1.55905000e+00
139,6.78160130e-01,3.29738132e+01,1.00000001e-01,2.43550998e-02,2.96833163e-02,1.28873056e+00
140,6.39080044e-01,3.13062395e+01,1.00000001e-01,5.13830503e-02,4.33491392e-02,2.23061124e+00
141,8.35175603e-01,4.14404217e+01,1.00000001e-01,4.97761602e-02,4.30086331e-02,2.22387254e+00
142,9.66486037e-01,4.36452812e+01,1.00000001e-01,5.10033306e-02,4.35262302e-02,2.04072566e+00
143,7.37881166e-01,3.74679146e+01,1.00000001e-01,5.49847306e-02,4.58551846e-02,2.15631471e+00
144,6.69354082e-01,3.27811107e+01,1.00000001e-01,2.90298640e-02,3.27678473e-02,1.43712387e+00
145,7.92285711e-01,3.67677706e+01,1.00000001e-01,3.41176142e-02,3.50233981e-02,1.65709430e+00
146,6.01911357e-01,2.98278759e+01,1.00000001e-01,4.41388783e-02,4.06276522e-02,1.61028548e+00
147,5.24129825e-01,2.32104285e+01,1.00000001e-01,2.36730371e-02,3.00123908e-02,1.15378010e+00
148,5.58707834e-01,2.72985849e+01,1.00000001e-01,3.06209855e-02,3.37424659e-02,1.40533181e+00
149,5.87393056e-01,2.77033388e+01,1.00000001e-01,3.08398256e-02,3.37468181e-02,1.50854029e+00
150,8.52061612e-01,4.45205411e+01,1.00000001e-01,1.46505398e-01,7.08154013e-02,4.28696076e+00
151,1.71969390e+00,7.08816059e+01,1.00000001e-01,8.42479126e-02,5.66202861e-02,3.24634400e+00
152,9.18104835e-01,4.01433187e+01,1.00000001e-01,3.18769182e-02,3.41355308e-02,1.49117253e+00
153,5.54846814e-01,2.71616184e+01,1.00000001e-01,4.00935466e-02,3.90129350e-02,1.79847983e+00
154,5.72429333e-01,2.80160673e+01,1.00000001e-01,3.06521349e-02,3.42098841e-02,1.36167838e+00
155,5.08743883e-01,2.21979519e+01,1.00000001e-01,3.25566629e-02,3.47398487e-02,1.42785763e+00
156,5.58069569e-01,2.48924466e+01,1.00000001e-01,3.15543592e-02,3.41063534e-02,1.27603572e+00
157,5.53048040e-01,2.58402895e+01,1.00000001e-01,3.00150470e-02,3.31831993e-02,1.40404775e+00
158,6.03641327e-01,2.93521208e+01,1.00000001e-01,3.45812418e-02,3.64175149e-02,1.67121568e+00
159,7.09470358e-01,3.47313359e+01,1.00000001e-01,5.91180180e-02,4.75658697e-02,2.39730149e+00
160,7.32073150e-01,3.61751146e+01,1.00000001e-01,2.56972018e-02,3.05192896e-02,1.52704499e+00
161,9.08006502e-01,4.41296124e+01,1.00000001e-01,3.90780880e-02,3.85056181e-02,1.85797235e+00
162,8.17457763e-01,3.81771817e+01,1.00000001e-01,2.85474768e-02,3.21276538e-02,1.39243864e+00
163,6.34612414e-01,2.93434138e+01,1.00000001e-01,3.05723970e-02,3.35878830e-02,1.33911064e+00
164,5.67328127e-01,2.66561439e+01,1.00000001e-01,2.89028599e-02,3.24506291e-02,1.30196162e+00
165,7.42058190e-01,3.68588566e+01,1.00000001e-01,5.35111645e-02,4.46537194e-02,1.87943460e+00
166,6.27082339e-01,2.65910334e+01,1.00000001e-01,2.13216772e-02,2.87014500e-02,1.10221267e+00
167,6.56309540e-01,3.32465852e+01,1.00000001e-01,3.03516441e-02,3.36181623e-02,1.47508121e+00
168,5.62668841e-01,2.74608880e+01,1.00000001e-01,3.16654334e-02,3.42144210e-02,1.42091860e+00
169,5.43994120e-01,2.57654321e+01,1.00000001e-01,3.11153203e-02,3.34617567e-02,1.42912593e+00
170,6.51422517e-01,2.87979050e+01,1.00000001e-01,2.99193191e-02,3.34220382e-02,1.38962088e+00
171,5.45752520e-01,2.59353507e+01,1.00000001e-01,2.51735734e-02,3.10174833e-02,1.23143416e+00
172,6.08655780e-01,3.12214644e+01,1.00000001e-01,4.32448649e-02,4.06218813e-02,1.68698503e+00
173,6.18106694e-01,2.92820528e+01,1.00000001e-01,4.06742125e-02,3.85022030e-02,1.66771271e+00
174,6.44937461e-01,2.94299636e+01,1.00000001e-01,4.19036465e-02,3.91704374e-02,1.73265663e+00
175,5.73919645e-01,2.63256722e+01,1.00000001e-01,2.15774660e-02,2.84547923e-02,1.17588897e+00
176,5.07729988e-01,2.27732586e+01,1.00000001e-01,2.39108156e-02,2.90777325e-02,1.13166821e+00
177,5.01135029e-01,2.20366779e+01,1.00000001e-01,1.94536890e-02,2.68102740e-02,1.03062447e+00
178,5.63897803e-01,2.73966861e+01,1.00000001e-01,3.95355915e-02,3.82840824e-02,1.43792233e+00
179,7.59956326e-01,3.71563796e+01,1.00000001e-01,2.95409582e-02,3.34675007e-02,1.60289036e+00
180,7.06899882e-01,3.37928147e+01,1.00000001e-01,2.40900870e-02,2.98516449e-02,1.22529114e+00
