epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
139,1.24354738e+00,8.19340081e+00,1.00000001e-01,5.82453195e-02,4.61295127e-02,2.65065437e+00
140,1.09742077e+00,7.69884009e+00,1.00000001e-01,6.63540224e-02,4.99079907e-02,2.45296656e+00
141,1.16588306e+00,8.60489588e+00,1.00000001e-01,9.21458691e-02,5.88525760e-02,3.84589395e+00
142,1.23165979e+00,8.79192323e+00,1.00000001e-01,6.54724077e-02,4.99363272e-02,3.55620751e+00
143,1.06117582e+00,7.44075372e+00,1.00000001e-01,6.16112297e-02,4.88827721e-02,2.60011288e+00
144,9.79473711e-01,6.94730715e+00,1.00000001e-01,6.44349224e-02,4.96788526e-02,2.44381267e+00
145,1.20055160e+00,8.89713387e+00,1.00000001e-01,6.70144145e-02,5.06973645e-02,2.62769169e+00
146,1.03942141e+00,7.68722488e+00,1.00000001e-01,9.31465901e-02,5.92815309e-02,3.69846942e+00
147,8.99606883e-01,6.17940140e+00,1.00000001e-01,4.29994004e-02,4.02885055e-02,2.16383831e+00
148,9.39968730e-01,6.32844839e+00,1.00000001e-01,4.18773895e-02,3.92643603e-02,2.13913559e+00
149,9.63746399e-01,7.25833837e+00,1.00000001e-01,9.97029468e-02,6.18859578e-02,3.95201711e+00
150,9.19874986e-01,6.55362111e+00,1.00000001e-01,3.94632354e-02,3.84571456e-02,2.21780909e+00
151,9.09571147e-01,6.51488712e+00,1.00000001e-01,6.06544256e-02,4.73652528e-02,2.31728810e+00
152,9.78260194e-01,6.78120508e+00,1.00000001e-01,5.04519611e-02,4.36494348e-02,2.30858784e+00
153,8.71032068e-01,6.38225695e+00,1.00000001e-01,1.31809070e-01,7.07748194e-02,4.15664332e+00
154,9.64467663e-01,6.46575614e+00,1.00000001e-01,1.11387269e-01,6.60956490e-02,4.13872820e+00
155,9.54655234e-01,6.85200025e+00,1.00000001e-01,6.74648511e-02,5.00124146e-02,2.53477560e+00
156,1.06753336e+00,7.78364570e+00,1.00000001e-01,4.55098049e-02,4.08633181e-02,2.15050792e+00
157,8.65775544e-01,6.54383401e+00,1.00000001e-01,1.28043847e-01,6.89700959e-02,4.11965449e+00
158,1.38973979e+00,9.31463781e+00,1.00000001e-01,9.54786364e-02,6.06122260e-02,3.61043582e+00
159,1.28668405e+00,8.92497076e+00,1.00000001e-01,8.62786094e-02,5.82400881e-02,3.77281523e+00
160,9.22645066e-01,6.77132712e+00,1.00000001e-01,3.57567662e-02,3.63417569e-02,1.77806558e+00
161,1.07660798e+00,7.61578514e+00,1.00000001e-01,6.06796068e-02,4.84157210e-02,2.38217091e+00
162,9.12390355e-01,6.62599559e+00,1.00000001e-01,7.74526963e-02,5.33638187e-02,3.17283116e+00
163,1.16406405e+00,8.92545316e+00,1.00000001e-01,1.00847455e-01,6.04673719e-02,3.11555674e+00
164,8.64351230e-01,6.25218256e+00,1.00000001e-01,4.38403398e-02,4.07932432e-02,2.33549984e+00
165,9.52847630e-01,7.14811656e+00,1.00000001e-01,6.43015108e-02,4.99792472e-02,2.44257603e+00
166,8.97508714e-01,6.58208143e+00,1.00000001e-01,5.24352376e-02,4.39439122e-02,2.53348657e+00
167,8.21017467e-01,5.90503660e+00,1.00000001e-01,4.23827823e-02,4.02472584e-02,1.93923116e+00
168,8.69448863e-01,6.77958110e+00,1.00000001e-01,8.18402753e-02,5.65027715e-02,3.64121001e+00
169,8.76378101e-01,6.17898805e+00,1.00000001e-01,4.48365270e-02,4.12797893e-02,2.12600032e+00
170,7.97527016e-01,5.67834269e+00,1.00000001e-01,5.67948772e-02,4.67930849e-02,2.10137481e+00
171,1.05794827e+00,7.56122752e+00,1.00000001e-01,8.08450322e-02,5.58152216e-02,2.59136992e+00
172,8.50799170e-01,6.18915089e+00,1.00000001e-01,9.89987466e-02,6.14944665e-02,3.09630190e+00
173,9.44610269e-01,7.01601405e+00,1.00000001e-01,4.25122799e-02,3.94320136e-02,1.94704313e+00
174,8.34409480e-01,6.33559220e+00,1.00000001e-01,1.04332588e-01,6.26843268e-02,3.64418997e+00
175,9.32316331e-01,6.85604146e+00,1.00000001e-01,5.86433030e-02,4.76001378e-02,2.24717484e+00
176,8.34596096e-01,5.79183653e+00,1.00000001e-01,5.47841309e-02,4.50291628e-02,2.27562473e+00
177,7.13321217e-01,5.19969464e+00,1.00000001e-01,3.02430548e-02,3.33597800e-02,1.79351657e+00
178,8.30984100e-01,6.39843450e+00,1.00000001e-01,4.65915018e-02,4.20333230e-02,2.16744341e+00
179,9.29087575e-01,7.49026227e+00,1.00000001e-01,7.13629854e-02,5.24314473e-02,3.36802211e+00
180,8.27438891e-01,6.12150879e+00,1.00000001e-01,4.88233053e-02,4.31780210e-02,2.05802105e+00
