epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
38,2.99959700e+00,3.61866496e+01,1.00000001e-01,9.86978584e-02,6.03362010e-02,6.04073811e+00
39,3.62837394e+00,3.62050349e+01,1.00000001e-01,3.59109546e-01,1.17983268e-01,1.37073641e+01
40,3.44590292e+00,3.61962451e+01,1.00000001e-01,1.55009530e-01,7.73912958e-02,7.68773523e+00
41,3.02459472e+00,3.44859558e+01,1.00000001e-01,1.56316503e-01,7.83182365e-02,6.88881364e+00
42,3.15978589e+00,3.99217542e+01,1.00000001e-01,2.63856003e-01,1.00720245e-01,1.07939631e+01
43,2.79075405e+00,3.52285990e+01,1.00000001e-01,1.62944485e-01,7.98390433e-02,6.28523827e+00
44,2.81648827e+00,3.31243612e+01,1.00000001e-01,1.47402513e-01,7.49665433e-02,6.74731442e+00
45,2.89829192e+00,3.44816421e+01,1.00000001e-01,1.72890939e-01,8.20521993e-02,7.49604420e+00
46,3.04124778e+00,3.51905119e+01,1.00000001e-01,1.53054582e-01,7.76069680e-02,7.64457079e+00
47,2.32945181e+00,2.89181295e+01,1.00000001e-01,1.10430666e-01,6.44111195e-02,5.40703060e+00
48,2.79489413e+00,3.28857419e+01,1.00000001e-01,1.99047355e-01,8.84073079e-02,8.80615667e+00
49,2.70940875e+00,3.14577075e+01,1.00000001e-01,1.84840296e-01,8.39480609e-02,8.40480291e+00
50,2.68088795e+00,3.08421954e+01,1.00000001e-01,1.50855054e-01,7.69174512e-02,7.33212046e+00
51,2.63655184e+00,3.09693069e+01,1.00000001e-01,1.48324199e-01,7.27732362e-02,5.69947298e+00
52,2.81709419e+00,3.21543335e+01,1.00000001e-01,8.33681535e-02,5.58518701e-02,4.68342378e+00
53,2.25739147e+00,2.78847875e+01,1.00000001e-01,1.41912800e-01,7.40422584e-02,6.66420951e+00
54,2.56982548e+00,2.81204034e+01,1.00000001e-01,1.64457258e-01,7.95264491e-02,7.31397522e+00
55,2.40521221e+00,2.74937845e+01,1.00000001e-01,1.27580443e-01,6.88852983e-02,5.57658056e+00
56,2.36589498e+00,2.66266961e+01,1.00000001e-01,1.65794732e-01,7.87612079e-02,6.92556385e+00
