epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
94,7.54795287e+00,3.17924789e+02,1.00000001e-01,4.24833917e+00,3.57318085e-01,8.23862418e+01
95,7.40021845e+00,3.18007102e+02,1.00000001e-01,4.14264810e+00,3.48647058e-01,7.76288636e+01
96,7.25563754e+00,3.18120049e+02,1.00000001e-01,4.15422411e+00,3.51758162e-01,7.90587561e+01
97,7.23090403e+00,3.11652203e+02,1.00000001e-01,4.51710784e+00,3.68276366e-01,8.21496803e+01
98,6.88211963e+00,3.01172533e+02,1.00000001e-01,4.19955156e+00,3.54454835e-01,7.87122370e+01
99,7.16183257e+00,3.04146785e+02,1.00000001e-01,4.17199435e+00,3.53803976e-01,8.02489826e+01
100,6.85378455e+00,3.04233875e+02,1.00000001e-01,4.27364857e+00,3.58252827e-01,8.35976894e+01
101,6.92074858e+00,3.05332633e+02,1.00000001e-01,4.40108374e+00,3.62631358e-01,8.02462406e+01
102,6.75766562e+00,2.93998951e+02,1.00000001e-01,4.30017044e+00,3.55642193e-01,8.01166265e+01
103,6.66386246e+00,2.87492472e+02,1.00000001e-01,4.25907283e+00,3.56422503e-01,7.89460777e+01
104,6.55834153e+00,2.97860805e+02,1.00000001e-01,4.18105841e+00,3.53165263e-01,7.81483554e+01
105,6.49775002e+00,2.76083874e+02,1.00000001e-01,4.33845644e+00,3.60880357e-01,8.08002043e+01
106,6.43386597e+00,2.81147022e+02,1.00000001e-01,4.22382278e+00,3.58175206e-01,7.74395702e+01
107,6.46288899e+00,2.81852719e+02,1.00000001e-01,4.11680198e+00,3.51145404e-01,7.64039962e+01
108,6.48323637e+00,2.88286655e+02,1.00000001e-01,4.11113393e+00,3.50395955e-01,7.61173029e+01
109,6.25691052e+00,2.74512774e+02,1.00000001e-01,4.22720348e+00,3.55163067e-01,7.68122499e+01
110,6.16435186e+00,2.69664746e+02,1.00000001e-01,4.12647197e+00,3.49807192e-01,7.67334431e+01
111,6.10631337e+00,2.77199825e+02,1.00000001e-01,4.28792924e+00,3.57093190e-01,7.65794959e+01
112,5.88774000e+00,2.61755002e+02,1.00000001e-01,4.20743429e+00,3.57521972e-01,7.67491925e+01
113,6.09650044e+00,2.77284246e+02,1.00000001e-01,4.11030193e+00,3.50840453e-01,7.52213822e+01
114,5.97384479e+00,2.78214829e+02,1.00000001e-01,4.45107561e+00,3.67089224e-01,8.07211204e+01
115,5.78765313e+00,2.57590941e+02,1.00000001e-01,4.15497084e+00,3.51647959e-01,7.60414454e+01
116,5.77253091e+00,2.66200400e+02,1.00000001e-01,4.17229750e+00,3.52292408e-01,7.54953184e+01
117,5.73644402e+00,2.77837406e+02,1.00000001e-01,4.30270206e+00,3.60883590e-01,7.43082383e+01
118,5.53051449e+00,2.47851328e+02,1.00000001e-01,4.18464293e+00,3.52432781e-01,7.61498130e+01
119,5.57199276e+00,2.46414317e+02,1.00000001e-01,4.07582065e+00,3.48333238e-01,7.47112222e+01
120,5.58028723e+00,2.56483294e+02,1.00000001e-01,4.34556391e+00,3.58629728e-01,7.98993063e+01
121,5.65830711e+00,2.52438064e+02,1.00000001e-01,4.23931240e+00,3.55570791e-01,7.79027262e+01
122,5.35901379e+00,2.39320257e+02,1.00000001e-01,4.51768561e+00,3.68645558e-01,8.13889728e+01
123,5.37931450e+00,2.47510445e+02,1.00000001e-01,4.14553417e+00,3.50815710e-01,7.39679368e+01
124,5.34804315e+00,2.44514236e+02,1.00000001e-01,4.17701076e+00,3.50631934e-01,7.66761566e+01
125,5.76803821e+00,2.73277501e+02,1.00000001e-01,4.16495241e+00,3.50878894e-01,7.73533378e+01
126,5.48696979e+00,2.58889115e+02,1.00000001e-01,4.22632870e+00,3.55696372e-01,7.59182046e+01
127,5.08229523e+00,2.35035025e+02,1.00000001e-01,4.58146439e+00,3.70640059e-01,8.01616780e+01
128,5.10460724e+00,2.34673971e+02,1.00000001e-01,4.18692840e+00,3.53360695e-01,7.52147578e+01
129,5.06935857e+00,2.35155278e+02,1.00000001e-01,4.21321048e+00,3.52578555e-01,7.51648892e+01
130,5.20954588e+00,2.35784253e+02,1.00000001e-01,4.11122171e+00,3.49117683e-01,7.52960086e+01
131,4.95934539e+00,2.27191683e+02,1.00000001e-01,4.11737570e+00,3.50576862e-01,7.43023768e+01
132,5.09107095e+00,2.27965205e+02,1.00000001e-01,4.22891354e+00,3.56354071e-01,7.81064070e+01
133,5.03463429e+00,2.31496637e+02,1.00000001e-01,4.14950414e+00,3.52224340e-01,7.47441619e+01
134,4.82834976e+00,2.23550487e+02,1.00000001e-01,4.23306285e+00,3.55970351e-01,7.52145176e+01
135,4.80373000e+00,2.23723990e+02,1.00000001e-01,3.99160592e+00,3.42742692e-01,7.31950566e+01
136,4.89568367e+00,2.34294779e+02,1.00000001e-01,4.11738630e+00,3.49917821e-01,7.46999644e+01
137,4.82267080e+00,2.27527337e+02,1.00000001e-01,4.05729612e+00,3.48438667e-01,7.44991104e+01
138,4.83237436e+00,2.19519188e+02,1.00000001e-01,4.32072999e+00,3.59181845e-01,7.63240192e+01
139,4.67741192e+00,2.07256803e+02,1.00000001e-01,4.10508435e+00,3.51106192e-01,7.41224594e+01
140,4.69706030e+00,2.15955804e+02,1.00000001e-01,4.30493268e+00,3.57269106e-01,7.65171858e+01
141,4.73238693e+00,2.16166926e+02,1.00000001e-01,4.26319479e+00,3.56321724e-01,7.63339700e+01
142,4.61937493e+00,2.09646054e+02,1.00000001e-01,4.27407606e+00,3.59373326e-01,7.36866623e+01
143,4.82480100e+00,2.45940643e+02,1.00000001e-01,4.34385464e+00,3.59546811e-01,7.92875138e+01
144,4.83381489e+00,2.17195415e+02,1.00000001e-01,4.19853326e+00,3.52247055e-01,7.53898557e+01
145,4.34040688e+00,1.91715253e+02,1.00000001e-01,4.13937620e+00,3.50786898e-01,7.56296846e+01
146,4.26408696e+00,1.90810385e+02,1.00000001e-01,4.19713143e+00,3.53379180e-01,7.44720053e+01
147,4.32812349e+00,2.05936778e+02,1.00000001e-01,4.07325173e+00,3.45844004e-01,7.31178060e+01
148,4.34477712e+00,2.01208345e+02,1.00000001e-01,4.23952254e+00,3.55652395e-01,7.62868059e+01
149,4.38137481e+00,1.96055760e+02,1.00000001e-01,4.34738591e+00,3.59869391e-01,7.78583677e+01
150,4.36282860e+00,2.05533879e+02,1.00000001e-01,4.19780750e+00,3.55976023e-01,7.30619064e+01
151,4.40847628e+00,2.08395943e+02,1.00000001e-01,4.41435204e+00,3.63009156e-01,7.85685672e+01
152,4.31324519e+00,1.98924511e+02,1.00000001e-01,4.05612412e+00,3.47531106e-01,7.23253241e+01
153,4.11066417e+00,1.92814230e+02,1.00000001e-01,4.03755522e+00,3.46810858e-01,7.16526897e+01
154,4.26066329e+00,2.00836891e+02,1.00000001e-01,4.27458062e+00,3.58921144e-01,7.62823964e+01
155,4.21220563e+00,1.90627312e+02,1.00000001e-01,4.38598232e+00,3.61398868e-01,7.58962955e+01
156,4.05724485e+00,1.81757677e+02,1.00000001e-01,4.28465998e+00,3.59873943e-01,7.77660254e+01
157,4.09778447e+00,1.93144796e+02,1.00000001e-01,4.08042889e+00,3.47914936e-01,7.17053601e+01
158,4.12529147e+00,1.93381394e+02,1.00000001e-01,4.18746806e+00,3.53712929e-01,7.45533825e+01
159,4.04147194e+00,1.90282348e+02,1.00000001e-01,4.25959983e+00,3.56773995e-01,7.51535191e+01
160,3.99997904e+00,1.89463004e+02,1.00000001e-01,4.35995035e+00,3.61183540e-01,7.70743083e+01
161,3.95368678e+00,1.88508745e+02,1.00000001e-01,4.21044383e+00,3.54271639e-01,7.32633283e+01
162,3.96967483e+00,1.87310863e+02,1.00000001e-01,4.23285089e+00,3.54309379e-01,7.27270960e+01
163,3.99223403e+00,1.81800363e+02,1.00000001e-01,4.32368121e+00,3.60242677e-01,7.42926503e+01
164,3.85025965e+00,1.84663915e+02,1.00000001e-01,4.14585095e+00,3.50197514e-01,7.24930209e+01
165,3.82080058e+00,1.79410680e+02,1.00000001e-01,4.24028265e+00,3.56294251e-01,7.41158087e+01
166,3.78455666e+00,1.77745987e+02,1.00000001e-01,4.27516542e+00,3.55658707e-01,7.38203903e+01
167,3.90133374e+00,1.78111713e+02,1.00000001e-01,4.21971604e+00,3.55000600e-01,7.33571335e+01
168,3.85826788e+00,1.82080081e+02,1.00000001e-01,4.33929680e+00,3.60203271e-01,7.57383803e+01
169,3.98288755e+00,1.90376897e+02,1.00000001e-01,4.21853098e+00,3.52845285e-01,7.58263019e+01
170,3.86733565e+00,1.74228290e+02,1.00000001e-01,4.14826675e+00,3.51291275e-01,7.36585198e+01
171,3.81086192e+00,1.77827212e+02,1.00000001e-01,4.07936703e+00,3.48872809e-01,7.43332449e+01
172,3.67516791e+00,1.71241166e+02,1.00000001e-01,4.15860197e+00,3.49715005e-01,7.46020527e+01
173,3.72891698e+00,1.79562658e+02,1.00000001e-01,4.05745803e+00,3.47144047e-01,7.22408017e+01
174,3.71621836e+00,1.82107768e+02,1.00000001e-01,4.12477948e+00,3.50450192e-01,7.26620629e+01
175,3.64944503e+00,1.64251467e+02,1.00000001e-01,4.10595392e+00,3.49252307e-01,7.21281249e+01
176,3.64034037e+00,1.78187805e+02,1.00000001e-01,4.19874043e+00,3.53949178e-01,7.41522271e+01
177,3.71783895e+00,1.78620071e+02,1.00000001e-01,4.29066684e+00,3.57669319e-01,7.53478559e+01
178,3.60966515e+00,1.67565835e+02,1.00000001e-01,4.20098366e+00,3.53499969e-01,7.42847049e+01
179,3.48702261e+00,1.59454875e+02,1.00000001e-01,4.24116173e+00,3.55938470e-01,7.39592522e+01
180,3.49929485e+00,1.69078136e+02,1.00000001e-01,4.11514349e+00,3.48335847e-01,7.18791964e+01
