epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
39,3.61685093e+00,1.33469580e+02,1.00000001e-01,7.03215599e-02,5.19315552e-02,6.60777869e+00
40,3.29682646e+00,1.32515749e+02,1.00000001e-01,9.99773251e-02,6.27712299e-02,7.03108931e+00
41,4.03151529e+00,1.47069879e+02,1.00000001e-01,7.65290266e-02,5.45319468e-02,7.05895410e+00
42,3.37510550e+00,1.25538501e+02,1.00000001e-01,8.03449282e-02,5.54010309e-02,6.26969753e+00
43,2.95432642e+00,1.17756596e+02,1.00000001e-01,7.98904478e-02,5.45155071e-02,6.18565893e+00
44,3.56426579e+00,1.28544866e+02,1.00000001e-01,7.05755529e-02,5.21417175e-02,6.30476100e+00
45,3.14451912e+00,1.22597953e+02,1.00000001e-01,5.59228651e-02,4.65382966e-02,5.66348716e+00
46,3.46118241e+00,1.34987869e+02,1.00000001e-01,1.07209891e-01,6.51190680e-02,6.87513379e+00
47,3.08823592e+00,1.18597174e+02,1.00000001e-01,7.20721233e-02,5.33344538e-02,5.97676502e+00
48,3.07041260e+00,1.31378774e+02,1.00000001e-01,1.02369400e-01,6.26703591e-02,6.86540563e+00
49,3.33430245e+00,1.36012988e+02,1.00000001e-01,8.00524695e-02,5.61172744e-02,6.07291385e+00
50,3.11065765e+00,1.31523985e+02,1.00000001e-01,6.99286448e-02,5.19109501e-02,5.93318851e+00
51,2.94294617e+00,1.21894183e+02,1.00000001e-01,8.36463938e-02,5.57340325e-02,6.00375032e+00
52,3.02214733e+00,1.20438597e+02,1.00000001e-01,6.88311889e-02,5.24593948e-02,5.76752458e+00
53,2.66359779e+00,1.11491989e+02,1.00000001e-01,8.18819513e-02,5.49138694e-02,6.15760497e+00
54,3.35898732e+00,1.30332625e+02,1.00000001e-01,8.05272351e-02,5.54063192e-02,6.48103319e+00
55,3.00388569e+00,1.39229416e+02,1.00000001e-01,6.72484796e-02,5.08109235e-02,5.90696485e+00
56,2.77460817e+00,1.19767183e+02,1.00000001e-01,7.40753013e-02,5.23102597e-02,5.44922604e+00
57,3.10946872e+00,1.23863995e+02,1.00000001e-01,6.46841271e-02,5.03314079e-02,5.80079556e+00
58,2.96043446e+00,1.29919210e+02,1.00000001e-01,8.40405790e-02,5.70553983e-02,6.53922224e+00
59,2.78167670e+00,1.26407782e+02,1.00000001e-01,8.09262996e-02,5.46837247e-02,6.16059085e+00
60,2.92355692e+00,1.23757109e+02,1.00000001e-01,7.15700872e-02,5.12765830e-02,5.73830434e+00
61,2.43196742e+00,1.13679151e+02,1.00000001e-01,8.47299221e-02,5.76637462e-02,5.41942344e+00
62,2.67508972e+00,1.27060154e+02,1.00000001e-01,9.34526761e-02,6.05020055e-02,6.37044975e+00
63,2.95593791e+00,1.39921918e+02,1.00000001e-01,7.46916650e-02,5.35470897e-02,5.85337543e+00
64,2.54161734e+00,1.07077174e+02,1.00000001e-01,4.63785455e-02,4.25427902e-02,4.87389742e+00
65,2.68131924e+00,1.33570953e+02,1.00000001e-01,1.06311535e-01,6.37662980e-02,6.31986475e+00
66,2.56670300e+00,1.24290149e+02,1.00000001e-01,6.54105704e-02,4.98242016e-02,5.35298967e+00
67,2.24334948e+00,1.12609875e+02,1.00000001e-01,6.84920289e-02,5.06021418e-02,5.31586334e+00
68,2.26116683e+00,1.08215873e+02,1.00000001e-01,7.37296348e-02,5.30544269e-02,5.50189791e+00
69,2.26547225e+00,1.12798163e+02,1.00000001e-01,1.06945603e-01,6.37709914e-02,6.84743071e+00
70,3.42043008e+00,1.59480983e+02,1.00000001e-01,9.08138720e-02,5.85172203e-02,7.11175387e+00
71,2.69034977e+00,1.26814005e+02,1.00000001e-01,1.11400147e-01,6.58383726e-02,6.31206213e+00
72,2.13612685e+00,1.04734799e+02,1.00000001e-01,6.35450897e-02,4.92739065e-02,4.77658762e+00
73,2.03233479e+00,1.01043890e+02,1.00000001e-01,6.04069739e-02,4.76075294e-02,4.31342861e+00
74,1.92430238e+00,1.00944710e+02,1.00000001e-01,7.71554198e-02,5.43936140e-02,4.83355927e+00
75,2.38335279e+00,1.26682406e+02,1.00000001e-01,6.83185336e-02,5.16566107e-02,5.37336476e+00
76,2.47376510e+00,1.31474468e+02,1.00000001e-01,7.63079231e-02,5.43162583e-02,5.74739511e+00
77,2.68622535e+00,1.29702832e+02,1.00000001e-01,7.82214728e-02,5.48523180e-02,5.20987381e+00
78,2.22117658e+00,1.13474929e+02,1.00000001e-01,1.07575178e-01,6.42173546e-02,5.48158523e+00
79,2.27599940e+00,1.12712818e+02,1.00000001e-01,5.83185713e-02,4.68834702e-02,4.47211610e+00
80,2.49268000e+00,1.19560212e+02,1.00000001e-01,8.20783632e-02,5.61125092e-02,5.43945122e+00
81,2.05692658e+00,1.05977063e+02,1.00000001e-01,4.87778746e-02,4.33590146e-02,4.05925744e+00
82,2.01385680e+00,1.07575404e+02,1.00000001e-01,7.55758349e-02,5.45021998e-02,4.54586581e+00
83,1.91420804e+00,9.54984518e+01,1.00000001e-01,5.44574612e-02,4.55763984e-02,4.34287170e+00
84,1.82292724e+00,1.02912435e+02,1.00000001e-01,7.27683710e-02,5.29701529e-02,4.87119947e+00
85,1.76831422e+00,9.71183959e+01,1.00000001e-01,4.84880560e-02,4.27751067e-02,3.79169389e+00
86,1.70187784e+00,8.96332659e+01,1.00000001e-01,4.64729547e-02,4.19328889e-02,3.90411506e+00
87,1.69412503e+00,9.15304975e+01,1.00000001e-01,7.08813476e-02,5.16166054e-02,4.41327463e+00
88,1.82415929e+00,9.97618576e+01,1.00000001e-01,7.05653754e-02,5.17632972e-02,4.48232198e+00
89,2.04512135e+00,1.12941428e+02,1.00000001e-01,6.80365972e-02,5.11862817e-02,4.74664361e+00
90,1.81474246e+00,9.81090620e+01,1.00000001e-01,5.76445899e-02,4.67986145e-02,4.05941078e+00
91,1.70414768e+00,9.82299265e+01,1.00000001e-01,5.75537405e-02,4.61924885e-02,4.15186943e+00
92,1.66626736e+00,8.95927748e+01,1.00000001e-01,4.34338996e-02,4.11673896e-02,3.40646757e+00
93,1.63495314e+00,8.93794903e+01,1.00000001e-01,4.08587802e-02,3.92319289e-02,3.44916940e+00
94,1.59199496e+00,8.48319827e+01,1.00000001e-01,4.88600015e-02,4.28972542e-02,3.54787602e+00
95,1.55571727e+00,9.29954637e+01,1.00000001e-01,4.62633067e-02,4.17968442e-02,3.61158964e+00
96,2.38060829e+00,1.37449568e+02,1.00000001e-01,8.89596290e-02,5.94144256e-02,5.12228155e+00
97,2.44124168e+00,1.24340854e+02,1.00000001e-01,6.37214641e-02,4.91277448e-02,3.91164742e+00
98,1.77319777e+00,9.50816271e+01,1.00000001e-01,4.61080072e-02,4.12391081e-02,3.39006574e+00
99,1.65368188e+00,9.19362140e+01,1.00000001e-01,8.50000073e-02,5.65579448e-02,4.82059918e+00
100,2.23010374e+00,1.10253953e+02,1.00000001e-01,5.29277921e-02,4.53125914e-02,3.63813393e+00
101,2.04070010e+00,1.06645557e+02,1.00000001e-01,7.39872690e-02,5.29142650e-02,4.73405886e+00
102,1.74727290e+00,9.46675938e+01,1.00000001e-01,4.37595549e-02,4.08233282e-02,3.91454751e+00
103,1.66812830e+00,9.26565826e+01,1.00000001e-01,5.13752263e-02,4.45214196e-02,3.72264504e+00
104,1.44949985e+00,8.15193877e+01,1.00000001e-01,3.91425650e-02,3.85584107e-02,3.10459999e+00
105,1.24686788e+00,7.09245420e+01,1.00000001e-01,4.15964206e-02,3.94201798e-02,3.08165925e+00
106,1.37347325e+00,8.40159976e+01,1.00000001e-01,5.07558081e-02,4.35742369e-02,3.62335532e+00
107,1.47543063e+00,8.20804028e+01,1.00000001e-01,3.20322543e-02,3.39762340e-02,2.96830228e+00
108,1.31977933e+00,7.06067761e+01,1.00000001e-01,3.87891627e-02,3.84449895e-02,3.01152921e+00
109,1.15026008e+00,6.21747774e+01,1.00000001e-01,3.83331826e-02,3.76662777e-02,2.98218570e+00
110,1.31309271e+00,7.57954952e+01,1.00000001e-01,5.69643650e-02,4.62764031e-02,3.24962727e+00
111,1.82401732e+00,1.02936051e+02,1.00000001e-01,7.98245583e-02,5.55352936e-02,4.06137262e+00
112,1.37320797e+00,7.90494991e+01,1.00000001e-01,3.53334841e-02,3.59411551e-02,2.82581510e+00
113,1.26091837e+00,7.22448962e+01,1.00000001e-01,4.10361093e-02,3.93788676e-02,3.02118083e+00
114,1.84313580e+00,1.03510694e+02,1.00000001e-01,9.00114583e-02,5.98026264e-02,4.34980890e+00
115,1.66258740e+00,9.39471425e+01,1.00000001e-01,7.39645836e-02,5.34655686e-02,3.81069885e+00
116,1.51863822e+00,7.80521707e+01,1.00000001e-01,4.49508298e-02,4.00765195e-02,3.03266025e+00
117,1.40730907e+00,8.21130040e+01,1.00000001e-01,4.76644052e-02,4.24436278e-02,2.89699818e+00
118,1.20213480e+00,6.65485775e+01,1.00000001e-01,4.55234657e-02,4.17669777e-02,2.88181084e+00
119,1.41334472e+00,8.08416223e+01,1.00000001e-01,4.48174517e-02,4.02766594e-02,3.21727794e+00
120,1.42051274e+00,7.79566758e+01,1.00000001e-01,5.57265896e-02,4.59449871e-02,3.38308918e+00
121,1.51574996e+00,8.84121981e+01,1.00000001e-01,7.55784344e-02,5.29498559e-02,3.55935059e+00
122,1.39419912e+00,7.79910039e+01,1.00000001e-01,5.03066666e-02,4.38726837e-02,3.10620519e+00
123,1.47190918e+00,8.41259647e+01,1.00000001e-01,7.14885683e-02,5.28824218e-02,4.02033819e+00
124,1.48395380e+00,8.33850012e+01,1.00000001e-01,4.64221111e-02,4.12528560e-02,2.99786683e+00
125,1.30824556e+00,7.70939297e+01,1.00000001e-01,4.26954116e-02,4.02757962e-02,2.61825020e+00
126,1.42270525e+00,7.42847487e+01,1.00000001e-01,6.38587424e-02,4.94580583e-02,3.68709200e+00
127,1.12596070e+00,6.15212501e+01,1.00000001e-01,3.66846131e-02,3.70661529e-02,2.72260925e+00
128,1.10896070e+00,6.55533733e+01,1.00000001e-01,4.17810210e-02,3.92610513e-02,2.66257261e+00
129,1.40993354e+00,8.63177877e+01,1.00000001e-01,5.97984636e-02,4.75912536e-02,3.27065911e+00
130,1.53114325e+00,9.02964195e+01,1.00000001e-01,4.59285557e-02,4.24154209e-02,3.08401639e+00
131,1.58585171e+00,9.03988848e+01,1.00000001e-01,4.10835208e-02,3.98512254e-02,3.11456544e+00
132,1.28292237e+00,7.51143924e+01,1.00000001e-01,5.04910464e-02,4.29546253e-02,2.76768282e+00
133,1.05795439e+00,6.40532743e+01,1.00000001e-01,4.18476633e-02,4.01531777e-02,2.67762874e+00
134,1.08724172e+00,6.61206793e+01,1.00000001e-01,3.98387886e-02,3.81519874e-02,2.67621367e+00
135,1.47272886e+00,8.44108049e+01,1.00000001e-01,4.65363229e-02,4.20677750e-02,3.07407417e+00
136,1.20466038e+00,7.05902256e+01,1.00000001e-01,4.56095521e-02,4.16849463e-02,2.72566860e+00
137,1.61977577e+00,9.70723172e+01,1.00000001e-01,6.21300941e-02,4.92822134e-02,3.58596110e+00
138,1.38446712e+00,7.49769170e+01,1.00000001e-01,4.62947804e-02,4.20493803e-02,2.65087433e+00
139,1.17938389e+00,7.11534538e+01,1.00000001e-01,2.83956562e-02,3.33621050e-02,2.28200540e+00
140,1.55881738e+00,9.11768696e+01,1.00000001e-01,8.04879841e-02,5.58613666e-02,4.28545540e+00
141,2.13402542e+00,1.14274428e+02,1.00000001e-01,7.15638926e-02,5.13071652e-02,3.73657400e+00
142,2.43883937e+00,1.24415131e+02,1.00000001e-01,8.07754866e-02,5.58316143e-02,4.66340123e+00
143,1.42003616e+00,7.85058410e+01,1.00000001e-01,3.93961806e-02,3.85361654e-02,2.39931239e+00
144,1.20751442e+00,7.31993415e+01,1.00000001e-01,4.66163113e-02,4.16926271e-02,2.86671373e+00
145,1.04849758e+00,5.69588464e+01,1.00000001e-01,3.61951220e-02,3.67983087e-02,2.27448310e+00
146,9.41471457e-01,5.68472374e+01,1.00000001e-01,3.68223257e-02,3.74980132e-02,2.30590183e+00
147,1.00753764e+00,6.25077306e+01,1.00000001e-01,4.53989144e-02,3.98524039e-02,2.55697141e+00
148,9.89900914e-01,5.68096627e+01,1.00000001e-01,3.45024075e-02,3.61394919e-02,2.37213734e+00
149,1.10151296e+00,6.72602935e+01,1.00000001e-01,3.59275223e-02,3.68712773e-02,2.21282143e+00
150,1.01925889e+00,6.26095817e+01,1.00000001e-01,3.49850519e-02,3.69663265e-02,2.37076252e+00
151,1.11262988e+00,6.66148043e+01,1.00000001e-01,4.89014305e-02,4.22495388e-02,2.58673179e+00
152,1.31329966e+00,7.42673517e+01,1.00000001e-01,3.92516386e-02,3.77174829e-02,2.39812713e+00
153,9.11722817e-01,5.59454186e+01,1.00000001e-01,3.45610356e-02,3.62056624e-02,2.24906274e+00
154,9.31508254e-01,5.57409492e+01,1.00000001e-01,2.81404560e-02,3.21875270e-02,2.08264564e+00
155,9.19376397e-01,5.10264281e+01,1.00000001e-01,3.62354804e-02,3.68275930e-02,2.17322595e+00
156,9.97607281e-01,5.46747006e+01,1.00000001e-01,3.24572659e-02,3.51863591e-02,2.25950216e+00
157,1.43209010e+00,8.18594898e+01,1.00000001e-01,5.20981651e-02,4.46564715e-02,2.99878563e+00
158,1.19016649e+00,6.42122584e+01,1.00000001e-01,3.86798557e-02,3.85009354e-02,2.42539471e+00
159,1.36612505e+00,8.12776948e+01,1.00000001e-01,7.12187029e-02,5.22386565e-02,3.43277100e+00
160,1.29644518e+00,7.88357555e+01,1.00000001e-01,4.86327942e-02,4.29382644e-02,2.75429961e+00
161,1.48572612e+00,7.67553635e+01,1.00000001e-01,5.14901291e-02,4.47560852e-02,2.93307717e+00
162,1.22115195e+00,7.05177095e+01,1.00000001e-01,4.94082304e-02,4.36577201e-02,2.55987561e+00
163,1.23961074e+00,6.95079431e+01,1.00000001e-01,2.74276655e-02,3.16420836e-02,2.10357024e+00
164,9.69212670e-01,5.84688675e+01,1.00000001e-01,3.51350547e-02,3.63960865e-02,2.28517355e+00
165,1.02337729e+00,5.96951898e+01,1.00000001e-01,4.39681459e-02,4.09839324e-02,2.55942612e+00
166,1.06570504e+00,6.24001580e+01,1.00000001e-01,2.67153779e-02,3.14518679e-02,1.98363210e+00
167,1.05958260e+00,6.61836746e+01,1.00000001e-01,3.62580373e-02,3.68672913e-02,2.26033706e+00
168,9.14838567e-01,5.58857249e+01,1.00000001e-01,2.80005072e-02,3.28605143e-02,1.96308070e+00
169,9.09503023e-01,5.48611389e+01,1.00000001e-01,4.60241517e-02,4.15663671e-02,2.43115815e+00
170,1.08599235e+00,6.37465407e+01,1.00000001e-01,4.21090354e-02,3.96119774e-02,2.44371050e+00
171,9.48967999e-01,5.85741254e+01,1.00000001e-01,4.01350129e-02,3.83941042e-02,2.26121310e+00
172,9.84854921e-01,5.67239152e+01,1.00000001e-01,3.69759412e-02,3.67384832e-02,2.18719028e+00
173,8.34259819e-01,5.27699744e+01,1.00000001e-01,3.31387618e-02,3.57811286e-02,2.10118198e+00
174,8.95540094e-01,5.72169522e+01,1.00000001e-01,4.69240892e-02,4.31681483e-02,2.28853231e+00
175,1.33190535e+00,7.76654535e+01,1.00000001e-01,3.83435341e-02,3.75336246e-02,2.21682462e+00
176,9.60486339e-01,5.44404042e+01,1.00000001e-01,3.40764046e-02,3.56405324e-02,2.25689631e+00
177,1.14878833e+00,6.72216139e+01,1.00000001e-01,4.46346902e-02,4.10697215e-02,2.60600487e+00
178,1.29942431e+00,7.33268708e+01,1.00000001e-01,3.61458675e-02,3.62182661e-02,2.31261029e+00
179,1.04609358e+00,6.13882382e+01,1.00000001e-01,2.35035576e-02,2.98333823e-02,1.89121016e+00
180,7.85950434e-01,4.57744463e+01,1.00000001e-01,3.44492157e-02,3.64016691e-02,2.03876417e+00
