epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
29,2.99847097e+01,4.12386640e+01,1.00000001e-01,3.69372171e+00,3.47054490e-01,7.09877198e+01
30,2.94679365e+01,4.13559742e+01,1.00000001e-01,4.10425122e+00,3.68434064e-01,7.27004774e+01
31,2.83992884e+01,3.97807479e+01,1.00000001e-01,4.73681327e+00,3.96440536e-01,8.50350817e+01
32,2.78399748e+01,3.98921581e+01,1.00000001e-01,4.43204548e+00,3.84013120e-01,7.58568867e+01
33,2.76417297e+01,4.05656296e+01,1.00000001e-01,3.95438664e+00,3.59040193e-01,6.99545740e+01
34,2.62633950e+01,3.98605868e+01,1.00000001e-01,3.77010020e+00,3.52807421e-01,6.82035568e+01
35,2.59899071e+01,3.98617270e+01,1.00000001e-01,4.86472249e+00,4.01231497e-01,7.79211845e+01
36,2.52964078e+01,3.95004565e+01,1.00000001e-01,3.59375563e+00,3.40190722e-01,6.56012174e+01
37,2.44386355e+01,3.86886408e+01,1.00000001e-01,4.18674358e+00,3.71325565e-01,6.67264067e+01
38,2.37596459e+01,3.87482656e+01,1.00000001e-01,3.91752523e+00,3.51408769e-01,7.04798278e+01
39,2.32402626e+01,3.83690630e+01,1.00000001e-01,3.92514563e+00,3.55623356e-01,6.70086753e+01
40,2.24064420e+01,3.75441808e+01,1.00000001e-01,4.25906205e+00,3.74117394e-01,6.94487430e+01
41,2.15155358e+01,3.78195845e+01,1.00000001e-01,4.27684011e+00,3.72459468e-01,7.34757203e+01
42,2.07697878e+01,3.65423374e+01,1.00000001e-01,4.01140263e+00,3.59922628e-01,6.92250029e+01
43,2.00197671e+01,3.56948333e+01,1.00000001e-01,5.25766535e+00,4.17609624e-01,8.01706392e+01
44,1.92628445e+01,3.56438710e+01,1.00000001e-01,3.91953990e+00,3.56155227e-01,6.58472497e+01
45,1.84285700e+01,3.50638494e+01,1.00000001e-01,4.92375592e+00,4.01073953e-01,7.33279890e+01
46,1.78601241e+01,3.45637239e+01,1.00000001e-01,3.92852867e+00,3.54632544e-01,7.09296739e+01
47,1.72487209e+01,3.41474686e+01,1.00000001e-01,3.93043905e+00,3.51462260e-01,7.16136897e+01
48,1.66626629e+01,3.39075333e+01,1.00000001e-01,4.20599074e+00,3.67682080e-01,6.80887576e+01
49,1.57881358e+01,3.27583025e+01,1.00000001e-01,3.85066352e+00,3.48328696e-01,6.73967950e+01
50,1.51406374e+01,3.19611163e+01,1.00000001e-01,3.86706510e+00,3.53818775e-01,6.66941278e+01
51,1.46869989e+01,3.14755641e+01,1.00000001e-01,4.53798860e+00,3.86319746e-01,7.18434842e+01
52,1.40544682e+01,3.10302538e+01,1.00000001e-01,3.98709764e+00,3.53383802e-01,6.73129046e+01
53,1.34021407e+01,3.00968017e+01,1.00000001e-01,4.12674501e+00,3.64930757e-01,6.86050383e+01
54,1.31737927e+01,3.02515103e+01,1.00000001e-01,4.27821109e+00,3.69515290e-01,6.88442469e+01
55,1.25476613e+01,2.93450588e+01,1.00000001e-01,3.83110169e+00,3.50088205e-01,6.64657119e+01
56,1.20563027e+01,2.88376782e+01,1.00000001e-01,4.52751130e+00,3.83474405e-01,7.01804598e+01
57,1.16468378e+01,2.83954565e+01,1.00000001e-01,4.89746756e+00,4.00696648e-01,8.14063012e+01
58,1.12109932e+01,2.78627637e+01,1.00000001e-01,4.12455331e+00,3.63229054e-01,6.71352364e+01
59,1.07763368e+01,2.72891949e+01,1.00000001e-01,4.28706339e+00,3.71058321e-01,7.15494595e+01
60,1.04467708e+01,2.67117490e+01,1.00000001e-01,3.94227749e+00,3.51726065e-01,6.27864956e+01
61,1.00573871e+01,2.57650245e+01,1.00000001e-01,4.74829101e+00,3.93054380e-01,7.31280753e+01
62,9.79103195e+00,2.59428908e+01,1.00000001e-01,4.61346525e+00,3.87696825e-01,7.19462267e+01
63,9.55152341e+00,2.53067408e+01,1.00000001e-01,4.40703407e+00,3.81287073e-01,6.95447279e+01
64,9.22454817e+00,2.50051068e+01,1.00000001e-01,4.17037133e+00,3.67942389e-01,6.88956843e+01
65,8.87473423e+00,2.41785366e+01,1.00000001e-01,4.21355670e+00,3.67764758e-01,6.42246754e+01
66,8.62155231e+00,2.36792210e+01,1.00000001e-01,4.29800934e+00,3.67126031e-01,6.79402155e+01
67,8.34070939e+00,2.33575002e+01,1.00000001e-01,4.56181181e+00,3.85632940e-01,6.96483339e+01
68,8.11474632e+00,2.32854823e+01,1.00000001e-01,4.71061929e+00,3.86849170e-01,6.96072971e+01
69,7.94220148e+00,2.27677269e+01,1.00000001e-01,4.44719272e+00,3.79577768e-01,7.13565747e+01
70,7.72388262e+00,2.25718522e+01,1.00000001e-01,4.26574769e+00,3.70087019e-01,6.70519482e+01
71,7.39036157e+00,2.17672291e+01,1.00000001e-01,4.24130963e+00,3.66431920e-01,7.00765799e+01
72,7.30266485e+00,2.15553625e+01,1.00000001e-01,4.02026949e+00,3.54371080e-01,6.64356818e+01
73,7.10463614e+00,2.12626950e+01,1.00000001e-01,4.84035898e+00,3.96406039e-01,7.44434952e+01
74,6.84660786e+00,2.06882029e+01,1.00000001e-01,4.78962473e+00,3.96237527e-01,7.04099830e+01
75,6.73331272e+00,2.06213785e+01,1.00000001e-01,5.24184074e+00,4.13781978e-01,7.41131569e+01
76,6.60298458e+00,2.05119982e+01,1.00000001e-01,4.26405530e+00,3.71069304e-01,6.62550344e+01
77,6.34332633e+00,1.97372289e+01,1.00000001e-01,4.26572132e+00,3.70063718e-01,6.59535634e+01
78,6.29502742e+00,1.99487917e+01,1.00000001e-01,4.21881422e+00,3.65778077e-01,6.46508725e+01
79,6.18612727e+00,1.96560697e+01,1.00000001e-01,4.96763517e+00,4.05053465e-01,6.93000636e+01
80,5.87972170e+00,1.86434721e+01,1.00000001e-01,4.73875482e+00,3.91882253e-01,6.92931607e+01
81,5.88204634e+00,1.88963889e+01,1.00000001e-01,4.19432089e+00,3.62233061e-01,6.67588160e+01
82,5.77131524e+00,1.87763106e+01,1.00000001e-01,4.66547675e+00,3.89000257e-01,7.11156422e+01
83,5.55986188e+00,1.80949148e+01,1.00000001e-01,4.27280938e+00,3.68555957e-01,6.57612051e+01
84,5.48257817e+00,1.81030967e+01,1.00000001e-01,4.35574992e+00,3.72363770e-01,6.57427494e+01
85,5.35225601e+00,1.78053285e+01,1.00000001e-01,4.27593778e+00,3.62598207e-01,6.84407478e+01
86,5.27495482e+00,1.78375529e+01,1.00000001e-01,4.38845192e+00,3.74121663e-01,6.68941273e+01
87,5.14068707e+00,1.74579135e+01,1.00000001e-01,4.78205657e+00,3.92255432e-01,7.13793408e+01
88,5.01367858e+00,1.71469650e+01,1.00000001e-01,4.36448688e+00,3.69185264e-01,6.53440374e+01
89,5.06079215e+00,1.72672060e+01,1.00000001e-01,4.62027323e+00,3.86786503e-01,6.72480458e+01
90,4.87893002e+00,1.66451370e+01,1.00000001e-01,4.45030271e+00,3.79260306e-01,6.74184321e+01
91,4.75019228e+00,1.66445519e+01,1.00000001e-01,4.35740518e+00,3.71672983e-01,6.98193382e+01
92,4.72707840e+00,1.64329011e+01,1.00000001e-01,4.68763579e+00,3.87607377e-01,6.79724098e+01
93,4.67740199e+00,1.63637296e+01,1.00000001e-01,4.17658999e+00,3.59769001e-01,6.37794890e+01
94,4.56920021e+00,1.61025280e+01,1.00000001e-01,4.11129776e+00,3.60475425e-01,6.35771007e+01
95,4.53879927e+00,1.62619042e+01,1.00000001e-01,4.44159510e+00,3.72091337e-01,6.85407751e+01
96,4.43122975e+00,1.58065571e+01,1.00000001e-01,4.33955035e+00,3.68689929e-01,6.39567116e+01
97,4.32747829e+00,1.54392470e+01,1.00000001e-01,4.98601487e+00,4.03854743e-01,7.15901578e+01
98,4.35669613e+00,1.58040617e+01,1.00000001e-01,4.17553264e+00,3.61634253e-01,6.48014489e+01
99,4.22347045e+00,1.55035380e+01,1.00000001e-01,4.88009599e+00,3.98846889e-01,6.82754347e+01
100,4.22043594e+00,1.53903697e+01,1.00000001e-01,5.00454344e+00,4.01805763e-01,7.10567320e+01
101,3.99952713e+00,1.47163703e+01,1.00000001e-01,4.93017970e+00,3.98913492e-01,6.93768769e+01
102,4.01166441e+00,1.48588040e+01,1.00000001e-01,4.52830835e+00,3.82421669e-01,6.73411601e+01
103,4.03640909e+00,1.50499088e+01,1.00000001e-01,4.68978205e+00,3.88260889e-01,7.15593802e+01
104,3.96727320e+00,1.47701121e+01,1.00000001e-01,4.64278470e+00,3.82823796e-01,6.81101387e+01
105,3.84632289e+00,1.42201137e+01,1.00000001e-01,4.34768725e+00,3.66162746e-01,6.51790096e+01
106,3.75805815e+00,1.41829685e+01,1.00000001e-01,4.21709512e+00,3.62940486e-01,6.47310272e+01
107,3.72883757e+00,1.41105495e+01,1.00000001e-01,4.46876435e+00,3.76125805e-01,6.52320141e+01
108,3.82481973e+00,1.44271440e+01,1.00000001e-01,4.50491994e+00,3.77028149e-01,6.80471427e+01
109,3.52197387e+00,1.32871609e+01,1.00000001e-01,4.47307392e+00,3.78423379e-01,6.30963876e+01
110,3.61552616e+00,1.38411682e+01,1.00000001e-01,4.86812085e+00,3.95648749e-01,6.82094913e+01
111,3.49932157e+00,1.33028595e+01,1.00000001e-01,4.54872871e+00,3.80564727e-01,6.55108642e+01
112,3.47992039e+00,1.33028614e+01,1.00000001e-01,4.59371433e+00,3.84179054e-01,6.68232213e+01
113,3.45510785e+00,1.34330716e+01,1.00000001e-01,4.55159718e+00,3.82288356e-01,6.59849857e+01
114,3.44197259e+00,1.33789771e+01,1.00000001e-01,4.54830373e+00,3.76838189e-01,6.59001661e+01
115,3.40068411e+00,1.33660413e+01,1.00000001e-01,4.23564171e+00,3.65539222e-01,6.51233090e+01
116,3.31133420e+00,1.29792176e+01,1.00000001e-01,4.49766951e+00,3.76598481e-01,6.86422738e+01
117,3.30321483e+00,1.29511416e+01,1.00000001e-01,4.58907088e+00,3.81214103e-01,6.79081706e+01
118,3.37171427e+00,1.31648394e+01,1.00000001e-01,4.10737406e+00,3.59093113e-01,6.33159130e+01
119,3.18132649e+00,1.26996897e+01,1.00000001e-01,4.59086608e+00,3.83692376e-01,6.69710076e+01
120,3.11148992e+00,1.23578763e+01,1.00000001e-01,4.66795130e+00,3.84650174e-01,6.94136512e+01
121,3.21476480e+00,1.27657395e+01,1.00000001e-01,4.58199359e+00,3.84483171e-01,6.62746452e+01
122,3.06830208e+00,1.23552648e+01,1.00000001e-01,4.67183021e+00,3.89335466e-01,6.84870232e+01
123,3.08444990e+00,1.25919482e+01,1.00000001e-01,4.26913323e+00,3.61938793e-01,6.36605417e+01
124,3.02557255e+00,1.23131370e+01,1.00000001e-01,4.59812311e+00,3.85550888e-01,6.54233484e+01
125,2.96111719e+00,1.20130323e+01,1.00000001e-01,4.63450057e+00,3.84796285e-01,6.54319112e+01
126,3.00553752e+00,1.20138985e+01,1.00000001e-01,4.45303084e+00,3.73906540e-01,6.77297028e+01
127,2.90343137e+00,1.16494194e+01,1.00000001e-01,4.91652759e+00,3.96017234e-01,7.11692906e+01
128,2.87292713e+00,1.15683785e+01,1.00000001e-01,4.57801759e+00,3.83691644e-01,6.71589702e+01
129,2.91908684e+00,1.18928878e+01,1.00000001e-01,5.58144354e+00,4.30093725e-01,7.65333316e+01
130,2.83188950e+00,1.15249495e+01,1.00000001e-01,4.44935662e+00,3.72993595e-01,6.52502256e+01
131,2.88563131e+00,1.18419806e+01,1.00000001e-01,4.12290080e+00,3.54291565e-01,6.54253754e+01
132,2.69096737e+00,1.10708680e+01,1.00000001e-01,4.61006234e+00,3.82727274e-01,6.61896317e+01
133,2.80522263e+00,1.15724890e+01,1.00000001e-01,4.47469956e+00,3.74238797e-01,6.64020527e+01
134,2.72940957e+00,1.12753313e+01,1.00000001e-01,4.65645461e+00,3.88630687e-01,6.54904363e+01
135,2.73331995e+00,1.14888181e+01,1.00000001e-01,4.33109031e+00,3.69293475e-01,6.33751507e+01
136,2.70708547e+00,1.11164733e+01,1.00000001e-01,4.76683621e+00,3.94077917e-01,6.57373897e+01
137,2.61775505e+00,1.08774350e+01,1.00000001e-01,4.30883925e+00,3.68366774e-01,6.24008609e+01
138,2.59111797e+00,1.09876408e+01,1.00000001e-01,4.53935685e+00,3.79773468e-01,6.49184244e+01
139,2.58406238e+00,1.08575848e+01,1.00000001e-01,4.75935592e+00,3.88644997e-01,6.77415856e+01
140,2.64360370e+00,1.09473046e+01,1.00000001e-01,4.68064908e+00,3.86358771e-01,6.83152874e+01
141,2.62474203e+00,1.09747466e+01,1.00000001e-01,4.55511954e+00,3.80368586e-01,6.67103324e+01
142,2.54700259e+00,1.07462701e+01,1.00000001e-01,4.45980925e+00,3.73592315e-01,6.44046306e+01
143,2.49443336e+00,1.06861225e+01,1.00000001e-01,4.31722955e+00,3.64769512e-01,6.51773630e+01
144,2.44429481e+00,1.04307571e+01,1.00000001e-01,4.56498209e+00,3.80110607e-01,6.51551093e+01
145,2.55669120e+00,1.07795398e+01,1.00000001e-01,4.77229351e+00,3.91899465e-01,6.68926993e+01
146,2.47357457e+00,1.05462609e+01,1.00000001e-01,4.56633296e+00,3.82435363e-01,6.80923143e+01
147,2.38216895e+00,1.01705769e+01,1.00000001e-01,4.58380345e+00,3.78867698e-01,6.64518946e+01
148,2.42441612e+00,1.04639238e+01,1.00000001e-01,4.56284737e+00,3.80553401e-01,6.83492060e+01
149,2.41254626e+00,1.02804073e+01,1.00000001e-01,4.79230257e+00,3.94476183e-01,6.60242223e+01
150,2.35539688e+00,1.00768887e+01,1.00000001e-01,4.55702389e+00,3.80622977e-01,6.67090058e+01
151,2.41630625e+00,1.04761717e+01,1.00000001e-01,4.75432919e+00,3.92218991e-01,6.73852451e+01
152,2.30594026e+00,9.97592480e+00,1.00000001e-01,4.64838765e+00,3.79807054e-01,6.95667208e+01
153,2.30204361e+00,1.00755704e+01,1.00000001e-01,4.43437710e+00,3.74081784e-01,6.67214287e+01
154,2.24327934e+00,9.64857166e+00,1.00000001e-01,4.79570007e+00,3.91681798e-01,6.84677455e+01
155,2.29239373e+00,1.00727165e+01,1.00000001e-01,4.36014879e+00,3.70606235e-01,6.41611418e+01
156,2.26635666e+00,9.91954771e+00,1.00000001e-01,4.74563133e+00,3.89361259e-01,6.68115969e+01
157,2.19761433e+00,9.62900891e+00,1.00000001e-01,4.53812497e+00,3.81322380e-01,6.55511124e+01
158,2.23417972e+00,9.69933327e+00,1.00000001e-01,4.38320358e+00,3.72060086e-01,6.30999812e+01
159,2.20683291e+00,9.71777550e+00,1.00000001e-01,4.86234088e+00,3.95282425e-01,6.73380479e+01
160,2.21905102e+00,9.89451300e+00,1.00000001e-01,4.93608736e+00,4.00202689e-01,6.80275620e+01
161,2.15236756e+00,9.45461984e+00,1.00000001e-01,4.37095979e+00,3.68543318e-01,6.36057289e+01
162,2.20805723e+00,9.56873214e+00,1.00000001e-01,4.67981703e+00,3.86910112e-01,6.57193002e+01
163,2.11414226e+00,9.28789078e+00,1.00000001e-01,4.56644378e+00,3.77789225e-01,6.73167775e+01
164,2.10960182e+00,9.39913403e+00,1.00000001e-01,4.13342932e+00,3.59019338e-01,6.13525242e+01
165,2.11843402e+00,9.37063901e+00,1.00000001e-01,4.57265655e+00,3.81551080e-01,6.65143865e+01
166,2.15022513e+00,9.55413822e+00,1.00000001e-01,5.06060771e+00,4.03890799e-01,7.04267496e+01
167,2.05180717e+00,8.99901274e+00,1.00000001e-01,4.75979683e+00,3.89715926e-01,6.90898265e+01
168,2.18498929e+00,9.79558715e+00,1.00000001e-01,4.74702382e+00,3.89045074e-01,6.73695434e+01
169,2.02390612e+00,9.16802160e+00,1.00000001e-01,4.33766697e+00,3.62236360e-01,6.54287140e+01
170,2.01911399e+00,9.07678697e+00,1.00000001e-01,4.69352505e+00,3.85858312e-01,6.76300571e+01
171,2.04141379e+00,9.03388852e+00,1.00000001e-01,4.29710699e+00,3.65993684e-01,6.46691283e+01
172,2.03257915e+00,9.21405048e+00,1.00000001e-01,4.58746104e+00,3.78251006e-01,6.70311757e+01
173,1.99124501e+00,8.86336698e+00,1.00000001e-01,4.47841743e+00,3.71765776e-01,6.60661652e+01
174,1.93046113e+00,8.80025578e+00,1.00000001e-01,4.57862250e+00,3.78873511e-01,6.65151374e+01
175,2.00519660e+00,9.09547342e+00,1.00000001e-01,4.53480635e+00,3.72703699e-01,6.74551905e+01
176,1.93010140e+00,8.83576906e+00,1.00000001e-01,4.48962852e+00,3.70287041e-01,6.52136480e+01
177,1.98171410e+00,8.98564306e+00,1.00000001e-01,4.72388729e+00,3.88440433e-01,6.65229098e+01
178,1.94604343e+00,8.91465642e+00,1.00000001e-01,4.69306639e+00,3.83752748e-01,6.77796817e+01
179,1.88607684e+00,8.59152844e+00,1.00000001e-01,4.79699837e+00,3.92791263e-01,6.66775246e+01
180,1.86304418e+00,8.50679658e+00,1.00000001e-01,4.74253092e+00,3.88753791e-01,6.82712649e+01
