epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
65,1.98983006e+00,4.04319796e+01,1.00000001e-01,9.61354541e-02,5.97757855e-02,4.00267128e+00
66,2.42610489e+00,4.84769638e+01,1.00000001e-01,2.42913864e-01,9.60373168e-02,9.37559641e+00
67,2.48039515e+00,4.59023122e+01,1.00000001e-01,1.26727951e-01,7.04823847e-02,6.01568475e+00
68,2.20121585e+00,4.65100841e+01,1.00000001e-01,1.65652834e-01,7.99477871e-02,4.70209549e+00
69,2.17394713e+00,4.25388694e+01,1.00000001e-01,1.23486629e-01,6.94162493e-02,5.39095079e+00
70,2.14485537e+00,4.11156025e+01,1.00000001e-01,8.10922550e-02,5.58152110e-02,4.57283088e+00
71,1.89355041e+00,3.99426235e+01,1.00000001e-01,1.60640386e-01,7.93333638e-02,6.62091574e+00
72,1.95510534e+00,4.19528282e+01,1.00000001e-01,9.15205533e-02,5.88398008e-02,4.58402791e+00
73,1.82837161e+00,3.71829716e+01,1.00000001e-01,1.10483921e-01,6.43150411e-02,4.46821103e+00
74,1.87320120e+00,3.73358407e+01,1.00000001e-01,1.37423479e-01,7.26361925e-02,4.84714429e+00
75,1.63172644e+00,3.42485837e+01,1.00000001e-01,7.64946926e-02,5.41797702e-02,3.51567300e+00
76,2.01199641e+00,3.94061473e+01,1.00000001e-01,1.33129217e-01,7.14580314e-02,5.58510210e+00
77,2.02758074e+00,3.53755140e+01,1.00000001e-01,1.12401920e-01,6.55490335e-02,4.51550548e+00
78,1.92642263e+00,3.97353013e+01,1.00000001e-01,1.78671341e-01,8.27456297e-02,5.57464033e+00
79,2.04294348e+00,4.27948796e+01,1.00000001e-01,1.95483368e-01,8.62523965e-02,6.89457039e+00
80,1.69097635e+00,3.32325677e+01,1.00000001e-01,9.57696828e-02,6.02487157e-02,4.73345923e+00
81,1.69467404e+00,3.52427858e+01,1.00000001e-01,9.01555640e-02,5.74669660e-02,3.49494538e+00
82,2.06940817e+00,3.83227730e+01,1.00000001e-01,8.51372191e-02,5.66363042e-02,3.94221377e+00
83,1.85535028e+00,3.87156845e+01,1.00000001e-01,1.68237914e-01,8.03845849e-02,7.31031121e+00
84,1.84587762e+00,3.47359453e+01,1.00000001e-01,8.12704663e-02,5.55044633e-02,3.54181979e+00
85,1.42999810e+00,2.86851291e+01,1.00000001e-01,8.72416631e-02,5.68009962e-02,3.54824276e+00
86,1.59645033e+00,3.08317045e+01,1.00000001e-01,1.05883019e-01,6.36866007e-02,5.04368397e+00
87,1.96452260e+00,3.84905914e+01,1.00000001e-01,1.20507080e-01,6.73693381e-02,6.06771454e+00
88,1.66340005e+00,3.36792278e+01,1.00000001e-01,8.38039801e-02,5.50768653e-02,3.46485332e+00
89,1.59504373e+00,3.06387703e+01,1.00000001e-01,1.00570680e-01,6.16329206e-02,4.11041153e+00
90,1.72800227e+00,3.69796945e+01,1.00000001e-01,6.83912689e-02,5.03792204e-02,2.99458280e+00
91,1.90515892e+00,3.85434537e+01,1.00000001e-01,2.49652257e-01,9.84277221e-02,6.67066270e+00
92,1.68660903e+00,3.29515325e+01,1.00000001e-01,8.62217654e-02,5.73698457e-02,4.60715081e+00
93,1.64171819e+00,3.01153245e+01,1.00000001e-01,7.37309103e-02,5.30895840e-02,3.98907904e+00
94,1.45768894e+00,2.79467972e+01,1.00000001e-01,7.07663007e-02,5.13707282e-02,3.11064735e+00
95,1.36689624e+00,2.80840783e+01,1.00000001e-01,1.19202759e-01,6.68553489e-02,4.36970256e+00
96,1.61022507e+00,3.07563910e+01,1.00000001e-01,8.41832562e-02,5.69442155e-02,3.86563000e+00
97,1.69581465e+00,3.59671837e+01,1.00000001e-01,1.26656075e-01,6.94726055e-02,4.95406378e+00
98,1.61302679e+00,3.17371351e+01,1.00000001e-01,1.93551864e-01,8.55487407e-02,4.89032059e+00
99,1.49788093e+00,2.87427897e+01,1.00000001e-01,1.01146881e-01,6.10400413e-02,3.66246528e+00
100,1.84880481e+00,3.38688415e+01,1.00000001e-01,9.78576896e-02,6.10806314e-02,4.35529098e+00
101,1.55639382e+00,3.02647543e+01,1.00000001e-01,8.50941017e-02,5.59554604e-02,3.62328636e+00
102,1.54111426e+00,2.77172928e+01,1.00000001e-01,9.37171704e-02,5.88317118e-02,3.21552626e+00
103,1.36533778e+00,2.50611500e+01,1.00000001e-01,5.46047109e-02,4.49227367e-02,2.70797508e+00
104,1.15941243e+00,2.19857274e+01,1.00000001e-01,7.21078486e-02,5.18950333e-02,2.73270783e+00
105,1.43383290e+00,2.79488740e+01,1.00000001e-01,6.92486075e-02,5.10082683e-02,2.99411926e+00
106,1.23076424e+00,2.45141921e+01,1.00000001e-01,1.11058052e-01,6.40012037e-02,4.56746782e+00
107,1.57460474e+00,2.87329627e+01,1.00000001e-01,1.02746360e-01,6.22872848e-02,4.11607273e+00
108,1.79321310e+00,3.18303466e+01,1.00000001e-01,4.26135311e-02,3.97483130e-02,2.53030663e+00
109,1.21778112e+00,2.42795191e+01,1.00000001e-01,6.50473463e-02,4.89385655e-02,2.99538603e+00
110,1.31517762e+00,2.58993648e+01,1.00000001e-01,1.04566778e-01,6.26976522e-02,3.95595404e+00
111,1.46123824e+00,2.72304449e+01,1.00000001e-01,9.51845858e-02,5.98407941e-02,4.43867848e+00
112,1.46321610e+00,2.67667132e+01,1.00000001e-01,6.95955556e-02,5.03176110e-02,2.82196890e+00
113,1.17495264e+00,2.34035548e+01,1.00000001e-01,5.99915964e-02,4.60269673e-02,2.91029432e+00
114,1.23196832e+00,2.37569282e+01,1.00000001e-01,8.88062698e-02,5.83540855e-02,3.48253153e+00
115,1.58734460e+00,2.96006843e+01,1.00000001e-01,7.60345135e-02,5.36220822e-02,3.93277058e+00
116,1.23651009e+00,2.31165686e+01,1.00000001e-01,6.43040015e-02,4.92540670e-02,2.71202491e+00
117,1.09459005e+00,2.13909594e+01,1.00000001e-01,6.49256761e-02,4.70778707e-02,2.94375187e+00
118,1.52700510e+00,2.76526018e+01,1.00000001e-01,8.63002883e-02,5.68598543e-02,4.33706115e+00
119,1.14406958e+00,2.07279731e+01,1.00000001e-01,1.27439960e-01,7.01395588e-02,4.76815053e+00
120,1.30784900e+00,2.39967816e+01,1.00000001e-01,9.10752636e-02,5.92386774e-02,3.88196666e+00
121,1.42453827e+00,2.70499354e+01,1.00000001e-01,1.39696589e-01,7.13309270e-02,5.71542446e+00
122,1.34983601e+00,2.21300534e+01,1.00000001e-01,7.38085159e-02,5.17621611e-02,3.63378204e+00
123,1.26406544e+00,2.40190730e+01,1.00000001e-01,8.58643588e-02,5.62828696e-02,3.13118634e+00
124,1.29386176e+00,2.29074661e+01,1.00000001e-01,1.00804540e-01,6.08599392e-02,4.22477243e+00
125,1.34032381e+00,2.63216061e+01,1.00000001e-01,6.69933317e-02,5.04572437e-02,3.25578354e+00
126,1.21894764e+00,2.15898321e+01,1.00000001e-01,4.39372203e-02,4.05326009e-02,2.61702332e+00
127,1.01747107e+00,1.79646292e+01,1.00000001e-01,5.81079217e-02,4.68020895e-02,2.62148794e+00
128,1.06801286e+00,2.12297154e+01,1.00000001e-01,9.36157400e-02,5.99533348e-02,3.00412912e+00
129,1.49059475e+00,2.66577782e+01,1.00000001e-01,8.18944634e-02,5.53936451e-02,3.16767807e+00
130,1.08759344e+00,1.90139505e+01,1.00000001e-01,1.11087720e-01,6.54386150e-02,3.85403686e+00
131,1.18008585e+00,2.10627652e+01,1.00000001e-01,1.20270011e-01,6.76502405e-02,3.86820747e+00
132,1.07540849e+00,1.91156724e+01,1.00000001e-01,7.17375588e-02,5.19264673e-02,2.80002169e+00
133,1.04472086e+00,1.89047462e+01,1.00000001e-01,7.66801900e-02,5.26111848e-02,3.22591914e+00
134,9.50937440e-01,1.83263490e+01,1.00000001e-01,7.31797347e-02,5.16800115e-02,2.80277047e+00
135,1.22349956e+00,2.30127987e+01,1.00000001e-01,7.44578145e-02,5.28865858e-02,3.44020972e+00
136,1.06385674e+00,1.87580013e+01,1.00000001e-01,6.04919760e-02,4.69232438e-02,2.26879806e+00
137,1.01161863e+00,1.85164617e+01,1.00000001e-01,5.57993874e-02,4.62771881e-02,2.44178339e+00
138,1.07718543e+00,2.06509016e+01,1.00000001e-01,5.75626663e-02,4.64845288e-02,2.55667104e+00
139,1.03655519e+00,1.77336671e+01,1.00000001e-01,4.86094122e-02,4.28347112e-02,2.55932423e+00
140,1.06054507e+00,2.04040134e+01,1.00000001e-01,5.04589184e-02,4.36180661e-02,2.46780289e+00
141,1.25356687e+00,2.38214162e+01,1.00000001e-01,4.67939620e-02,4.21694062e-02,2.42080853e+00
142,1.10442664e+00,1.95287925e+01,1.00000001e-01,5.84373059e-02,4.77022855e-02,2.77460932e+00
143,1.10753573e+00,2.06798240e+01,1.00000001e-01,6.52056034e-02,4.97157379e-02,3.50049861e+00
144,9.13408715e-01,1.64725798e+01,1.00000001e-01,5.26534211e-02,4.38183472e-02,2.10550981e+00
145,1.00666928e+00,1.86137231e+01,1.00000001e-01,5.22715704e-02,4.45478728e-02,2.85477532e+00
146,8.92435746e-01,1.63191217e+01,1.00000001e-01,8.97658103e-02,5.81450712e-02,3.09814839e+00
147,9.27654302e-01,1.68238675e+01,1.00000001e-01,4.77259175e-02,4.30903509e-02,2.11599485e+00
148,9.62041617e-01,1.75128704e+01,1.00000001e-01,5.99559301e-02,4.74944298e-02,2.70085527e+00
149,8.85945464e-01,1.63952930e+01,1.00000001e-01,5.21385390e-02,4.41465492e-02,2.20636573e+00
150,9.85476618e-01,1.87707708e+01,1.00000001e-01,6.16099647e-02,4.76465440e-02,3.10161478e+00
151,1.03683684e+00,1.87132437e+01,1.00000001e-01,6.25966154e-02,4.93628976e-02,2.47187860e+00
152,9.32678771e-01,1.61967938e+01,1.00000001e-01,3.67093425e-02,3.70828051e-02,2.11399051e+00
153,1.00420413e+00,1.78691510e+01,1.00000001e-01,1.49060355e-01,7.28084336e-02,4.35202378e+00
154,1.10163937e+00,2.00084519e+01,1.00000001e-01,4.67081789e-02,4.20029034e-02,2.12233854e+00
155,8.50435759e-01,1.55792151e+01,1.00000001e-01,6.15168152e-02,4.72880269e-02,2.19960428e+00
156,9.61463406e-01,1.84968422e+01,1.00000001e-01,5.68589042e-02,4.63237880e-02,2.76474718e+00
157,8.57135954e-01,1.57211755e+01,1.00000001e-01,4.77726352e-02,4.15972508e-02,2.32682728e+00
158,9.03830686e-01,1.57088702e+01,1.00000001e-01,5.24391884e-02,4.48397679e-02,2.47929720e+00
159,1.18451553e+00,2.09594876e+01,1.00000001e-01,7.72647345e-02,5.41838132e-02,3.33823574e+00
160,1.14013973e+00,2.12006524e+01,1.00000001e-01,3.90480007e-02,3.83073160e-02,2.01513553e+00
161,1.37208725e+00,2.13683375e+01,1.00000001e-01,5.79774817e-02,4.73623130e-02,2.83059024e+00
162,8.73594175e-01,1.45899657e+01,1.00000001e-01,3.59394172e-02,3.65706404e-02,1.86455479e+00
163,8.39832703e-01,1.53196846e+01,1.00000001e-01,6.25130521e-02,4.82289338e-02,2.73416239e+00
164,8.01344144e-01,1.42505755e+01,1.00000001e-01,3.68635166e-02,3.70593525e-02,1.77399575e+00
165,9.16680543e-01,1.73140099e+01,1.00000001e-01,6.67158948e-02,5.02193596e-02,2.66291264e+00
166,8.83362080e-01,1.59629309e+01,1.00000001e-01,3.06408355e-02,3.38585721e-02,1.79078818e+00
167,7.93382653e-01,1.36332330e+01,1.00000001e-01,3.79295120e-02,3.75833165e-02,1.84815190e+00
168,8.36902458e-01,1.53627955e+01,1.00000001e-01,5.87167499e-02,4.78871849e-02,2.20127533e+00
169,9.72988568e-01,1.78628699e+01,1.00000001e-01,4.11838941e-02,3.96096385e-02,1.85708661e+00
170,8.39464219e-01,1.41881322e+01,1.00000001e-01,4.69004172e-02,4.23520050e-02,2.60257251e+00
171,7.67581534e-01,1.31423066e+01,1.00000001e-01,4.43232241e-02,4.07001752e-02,1.88040920e+00
172,7.21378722e-01,1.32534726e+01,1.00000001e-01,5.95004240e-02,4.77973105e-02,2.63813994e+00
173,8.94271866e-01,1.62306640e+01,1.00000001e-01,4.51222548e-02,4.08207820e-02,2.10701691e+00
174,8.04207551e-01,1.34036805e+01,1.00000001e-01,7.16111299e-02,5.18048709e-02,2.75890174e+00
175,8.95489291e-01,1.53655810e+01,1.00000001e-01,5.76292431e-02,4.71671788e-02,2.67313619e+00
176,8.80545312e-01,1.52925541e+01,1.00000001e-01,5.27013274e-02,4.31818118e-02,2.16764556e+00
177,7.79999207e-01,1.29872786e+01,1.00000001e-01,2.46413290e-02,2.99433822e-02,1.57145153e+00
178,7.64848111e-01,1.41916205e+01,1.00000001e-01,4.38835926e-02,3.97911878e-02,2.02263724e+00
179,8.50828887e-01,1.49281150e+01,1.00000001e-01,5.68801278e-02,4.69298847e-02,2.17737162e+00
180,8.09764859e-01,1.50991360e+01,1.00000001e-01,3.85716884e-02,3.85150359e-02,1.94481465e+00
