epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
38,5.13380944e+00,7.93480621e+01,1.00000001e-01,1.58504037e-01,7.68892781e-02,8.20922749e+00
39,6.12472115e+00,9.86519233e+01,1.00000001e-01,2.54763878e-01,9.71609758e-02,1.10999455e+01
40,6.23265874e+00,9.81395438e+01,1.00000001e-01,2.23324893e-01,9.28844352e-02,1.04543813e+01
41,5.99915777e+00,9.19763659e+01,1.00000001e-01,1.57710423e-01,7.73720284e-02,8.89071805e+00
42,5.81008651e+00,9.44161160e+01,1.00000001e-01,2.59682387e-01,1.01093414e-01,1.10177898e+01
43,5.22170281e+00,8.78150699e+01,1.00000001e-01,1.84269940e-01,8.35985446e-02,8.74725676e+00
44,5.36209874e+00,8.60189044e+01,1.00000001e-01,1.28101947e-01,6.83207608e-02,7.30313499e+00
45,4.91072483e+00,8.44597046e+01,1.00000001e-01,1.52155069e-01,7.64084363e-02,8.72776788e+00
46,5.84580284e+00,8.78437185e+01,1.00000001e-01,2.03469504e-01,9.01706176e-02,9.14803914e+00
47,5.35514543e+00,8.30173682e+01,1.00000001e-01,2.14278869e-01,9.16768366e-02,9.16305842e+00
48,5.13688272e+00,8.25121258e+01,1.00000001e-01,2.18355940e-01,9.09923916e-02,1.07983163e+01
49,6.16481566e+00,9.48343542e+01,1.00000001e-01,2.17192164e-01,9.25858308e-02,9.24768284e+00
50,4.94700743e+00,7.90878038e+01,1.00000001e-01,2.54690053e-01,9.92667877e-02,9.63887705e+00
51,4.38471043e+00,7.15625304e+01,1.00000001e-01,1.56321957e-01,7.54448740e-02,7.57248262e+00
52,4.93703844e+00,7.90003988e+01,1.00000001e-01,1.45019356e-01,7.59405834e-02,9.43933392e+00
53,4.74433335e+00,7.04177955e+01,1.00000001e-01,1.28912103e-01,7.03180358e-02,8.11639220e+00
54,4.94476974e+00,7.38010833e+01,1.00000001e-01,1.22302735e-01,6.79585449e-02,7.90974706e+00
55,4.43754506e+00,7.27438272e+01,1.00000001e-01,1.49269192e-01,7.58664012e-02,7.94293363e+00
56,4.62696749e+00,7.01867078e+01,1.00000001e-01,1.74507548e-01,8.29975020e-02,7.99785301e+00
57,4.75507914e+00,7.62112938e+01,1.00000001e-01,1.14542632e-01,6.54292894e-02,6.66087137e+00
58,4.67346345e+00,7.66565771e+01,1.00000001e-01,3.34028012e-01,1.12045400e-01,1.05290714e+01
59,4.59676702e+00,6.80237671e+01,1.00000001e-01,1.79381789e-01,8.18934542e-02,8.20766919e+00
60,4.91746374e+00,7.99503851e+01,1.00000001e-01,1.96892277e-01,8.68757314e-02,9.67789895e+00
61,5.24653213e+00,8.78961317e+01,1.00000001e-01,3.33251791e-01,1.11914944e-01,1.05041951e+01
62,5.55961345e+00,8.57093080e+01,1.00000001e-01,1.06103405e-01,6.34893999e-02,6.68618379e+00
63,4.89919488e+00,6.99930717e+01,1.00000001e-01,1.41542551e-01,7.39756727e-02,6.93258762e+00
64,4.62795180e+00,7.01747289e+01,1.00000001e-01,1.23427860e-01,6.94414111e-02,7.47882046e+00
65,4.17499485e+00,6.74410026e+01,1.00000001e-01,2.63948404e-01,1.01156884e-01,9.95451975e+00
66,4.86957751e+00,8.04777085e+01,1.00000001e-01,2.11043458e-01,9.11130671e-02,8.84470367e+00
67,5.17116480e+00,8.64498219e+01,1.00000001e-01,1.54652590e-01,7.64617840e-02,9.62552820e+00
68,3.95174367e+00,6.07270210e+01,1.00000001e-01,1.91611833e-01,8.60984485e-02,7.52596780e+00
69,4.34052267e+00,6.57389328e+01,1.00000001e-01,1.53178601e-01,7.76564213e-02,7.06966393e+00
70,4.54072281e+00,7.23480534e+01,1.00000001e-01,1.68199782e-01,8.09611848e-02,8.90497167e+00
71,4.35328591e+00,6.81160986e+01,1.00000001e-01,1.80414456e-01,8.38010428e-02,7.73028163e+00
72,3.68867374e+00,5.92873808e+01,1.00000001e-01,1.22894537e-01,6.84237826e-02,6.42548568e+00
73,3.63059393e+00,6.01575016e+01,1.00000001e-01,8.74478915e-02,5.67316030e-02,5.14540226e+00
74,3.40084460e+00,5.51655288e+01,1.00000001e-01,1.17991223e-01,6.67668336e-02,5.54777268e+00
75,3.86367999e+00,6.48033335e+01,1.00000001e-01,1.07602871e-01,6.51004006e-02,5.90589888e+00
76,3.50205852e+00,5.98910435e+01,1.00000001e-01,1.22668919e-01,6.72114305e-02,5.90247181e+00
77,4.39513492e+00,6.55501643e+01,1.00000001e-01,2.11815926e-01,9.16816252e-02,9.39268507e+00
78,4.64376869e+00,6.92226418e+01,1.00000001e-01,2.34746071e-01,9.68126506e-02,1.05630439e+01
79,3.99002730e+00,6.00290687e+01,1.00000001e-01,1.34379698e-01,7.26532745e-02,7.58579642e+00
80,4.93712023e+00,7.03405531e+01,1.00000001e-01,1.85327919e-01,8.58505879e-02,8.55225713e+00
81,3.87781370e+00,5.59750116e+01,1.00000001e-01,1.17616474e-01,6.83377992e-02,5.86662306e+00
82,3.32619293e+00,5.31803223e+01,1.00000001e-01,1.65068057e-01,7.93825452e-02,6.52677243e+00
83,3.43120089e+00,5.29505532e+01,1.00000001e-01,1.13095810e-01,6.56072944e-02,5.74660860e+00
84,3.58599328e+00,5.66582636e+01,1.00000001e-01,1.34232703e-01,7.20046679e-02,6.07839039e+00
85,3.58103885e+00,5.26643596e+01,1.00000001e-01,1.37970907e-01,7.39992431e-02,6.57623775e+00
86,3.25127265e+00,5.04413205e+01,1.00000001e-01,9.88157450e-02,6.17506392e-02,5.48167971e+00
87,3.40398915e+00,5.16987687e+01,1.00000001e-01,1.02955187e-01,6.35235065e-02,5.30101456e+00
88,3.38460330e+00,5.53574205e+01,1.00000001e-01,1.87238547e-01,8.46810564e-02,7.03139775e+00
89,3.86603070e+00,5.79786081e+01,1.00000001e-01,1.14280336e-01,6.73599876e-02,5.31824146e+00
90,3.05881000e+00,4.95612317e+01,1.00000001e-01,1.17053276e-01,6.79373145e-02,5.19797666e+00
91,3.28654395e+00,5.55035826e+01,1.00000001e-01,9.46093744e-02,6.11170663e-02,5.48870601e+00
92,3.64640376e+00,5.36689630e+01,1.00000001e-01,1.19237633e-01,6.90304020e-02,6.67125559e+00
93,3.42285753e+00,4.88687850e+01,1.00000001e-01,1.29421735e-01,7.05325561e-02,6.14388732e+00
94,4.01197148e+00,5.40669368e+01,1.00000001e-01,2.05268834e-01,8.87316327e-02,7.51089600e+00
95,3.67262957e+00,5.53269245e+01,1.00000001e-01,1.23070709e-01,6.97550955e-02,6.89529603e+00
96,3.61958986e+00,5.17864677e+01,1.00000001e-01,8.16276047e-02,5.55499718e-02,4.58079730e+00
97,3.61756739e+00,5.07567040e+01,1.00000001e-01,1.18016242e-01,6.76674268e-02,6.27896609e+00
98,3.24416267e+00,4.77032974e+01,1.00000001e-01,1.15366219e-01,6.77489649e-02,5.33874593e+00
99,3.33175549e+00,5.33778225e+01,1.00000001e-01,1.79030021e-01,8.27833446e-02,6.90519646e+00
100,3.45938917e+00,5.15342671e+01,1.00000001e-01,1.03890100e-01,6.34183181e-02,4.72814553e+00
101,3.38875015e+00,4.97497943e+01,1.00000001e-01,8.37614105e-02,5.71913224e-02,5.09276145e+00
102,2.91691326e+00,4.28780754e+01,1.00000001e-01,8.04699904e-02,5.60407644e-02,4.74542257e+00
103,3.17786020e+00,4.95669042e+01,1.00000001e-01,1.20341441e-01,6.75818840e-02,5.33218067e+00
104,2.66299061e+00,4.03025968e+01,1.00000001e-01,9.41193583e-02,6.04906343e-02,4.41591413e+00
105,2.52536674e+00,3.77532308e+01,1.00000001e-01,8.29751779e-02,5.58890514e-02,4.44123673e+00
106,2.77700259e+00,4.56016082e+01,1.00000001e-01,3.35933598e-01,1.15111323e-01,9.81077644e+00
107,3.47128010e+00,4.84284125e+01,1.00000001e-01,8.24966447e-02,5.63939134e-02,4.78528534e+00
108,2.97223941e+00,4.49526998e+01,1.00000001e-01,1.06160914e-01,6.44553437e-02,5.23365498e+00
109,2.78004894e+00,4.04452930e+01,1.00000001e-01,7.74382944e-02,5.49353409e-02,4.95217030e+00
110,2.75287095e+00,4.17961494e+01,1.00000001e-01,8.71111053e-02,5.69689300e-02,4.46490335e+00
111,3.23232866e+00,5.08068311e+01,1.00000001e-01,1.37282663e-01,7.24084989e-02,5.44208847e+00
112,2.72266756e+00,4.10358715e+01,1.00000001e-01,4.53714047e-02,4.08814132e-02,3.26924993e+00
113,2.83472135e+00,4.55773770e+01,1.00000001e-01,1.39721946e-01,7.32226686e-02,5.81486491e+00
114,3.55365397e+00,4.91404597e+01,1.00000001e-01,1.19601116e-01,6.89060342e-02,6.62149627e+00
115,3.26291623e+00,5.29538654e+01,1.00000001e-01,1.35692109e-01,7.28717925e-02,6.39737988e+00
116,2.96871923e+00,4.25756644e+01,1.00000001e-01,1.17651077e-01,6.67852610e-02,6.22317294e+00
117,2.64219478e+00,4.09031284e+01,1.00000001e-01,8.63098013e-02,5.81970827e-02,4.47399364e+00
118,2.59891735e+00,3.95242782e+01,1.00000001e-01,9.73582837e-02,6.11603228e-02,4.59337912e+00
119,2.79545859e+00,3.93579705e+01,1.00000001e-01,1.38411574e-01,7.30457380e-02,5.49411597e+00
120,3.04994204e+00,4.39898703e+01,1.00000001e-01,1.15098235e-01,6.63480945e-02,6.53038856e+00
121,2.66472774e+00,4.07508817e+01,1.00000001e-01,1.02454935e-01,6.31108289e-02,4.87302950e+00
122,2.88896021e+00,4.46136005e+01,1.00000001e-01,1.10619374e-01,6.51728612e-02,4.72912196e+00
123,2.41971070e+00,3.64843679e+01,1.00000001e-01,1.02052444e-01,6.28776918e-02,4.58018698e+00
124,2.40240082e+00,3.45504502e+01,1.00000001e-01,7.97406041e-02,5.55588140e-02,4.55179797e+00
125,2.28063839e+00,3.62352167e+01,1.00000001e-01,8.58926837e-02,5.75069024e-02,4.14106968e+00
126,2.92531640e+00,4.09485199e+01,1.00000001e-01,1.05287280e-01,6.33732214e-02,4.41183318e+00
127,2.78539082e+00,3.93032590e+01,1.00000001e-01,1.19121598e-01,6.78948377e-02,5.58997577e+00
128,2.49750780e+00,3.68042617e+01,1.00000001e-01,8.86681016e-02,5.76833981e-02,3.92291921e+00
129,2.45117264e+00,3.57119384e+01,1.00000001e-01,8.41641682e-02,5.63493951e-02,4.13711384e+00
130,2.32904923e+00,3.46507491e+01,1.00000001e-01,7.06645133e-02,5.20649824e-02,3.76230921e+00
131,3.11539509e+00,4.17243101e+01,1.00000001e-01,1.46994677e-01,7.64621039e-02,6.91321066e+00
132,2.74939278e+00,3.88912089e+01,1.00000001e-01,1.07067608e-01,6.47931232e-02,4.90330955e+00
133,2.50867238e+00,3.50519647e+01,1.00000001e-01,8.03328492e-02,5.59744202e-02,4.31740005e+00
134,2.20630415e+00,3.21558494e+01,1.00000001e-01,1.31373152e-01,7.17126536e-02,5.04476752e+00
135,2.82712368e+00,3.89761101e+01,1.00000001e-01,5.49542010e-02,4.54113893e-02,3.50397577e+00
136,2.35795300e+00,3.68661190e+01,1.00000001e-01,7.46224464e-02,5.39370541e-02,3.82081815e+00
137,2.49146742e+00,3.75988878e+01,1.00000001e-01,7.26603456e-02,5.24834815e-02,3.90614857e+00
138,2.04016501e+00,3.14551499e+01,1.00000001e-01,6.72479839e-02,5.06970728e-02,3.54835337e+00
139,2.34844907e+00,3.58542776e+01,1.00000001e-01,5.00096285e-02,4.41799515e-02,3.58567347e+00
140,1.96768246e+00,3.10345031e+01,1.00000001e-01,7.39401962e-02,5.33623099e-02,5.11768079e+00
141,1.97765548e+00,3.20357335e+01,1.00000001e-01,8.81360972e-02,5.84783666e-02,3.96649582e+00
142,2.68280927e+00,3.60334013e+01,1.00000001e-01,7.24545584e-02,5.21579230e-02,3.92564522e+00
143,2.18836320e+00,3.25176456e+01,1.00000001e-01,9.93071486e-02,6.24035155e-02,4.97886665e+00
144,2.48616199e+00,3.44876042e+01,1.00000001e-01,9.05645979e-02,5.88508578e-02,4.12653181e+00
145,2.02399446e+00,2.97728559e+01,1.00000001e-01,6.05389008e-02,4.82085831e-02,3.31830243e+00
146,1.87509373e+00,2.65586079e+01,1.00000001e-01,6.97940056e-02,5.19207934e-02,3.84896643e+00
147,2.15014613e+00,2.93220007e+01,1.00000001e-01,8.23646986e-02,5.71123734e-02,4.64837245e+00
148,2.09184722e+00,2.88224784e+01,1.00000001e-01,7.02325521e-02,5.21555570e-02,4.00621711e+00
149,2.16925256e+00,3.38609500e+01,1.00000001e-01,1.03641708e-01,6.45612638e-02,5.17142878e+00
150,2.07268276e+00,3.11168815e+01,1.00000001e-01,4.30977629e-02,3.98947884e-02,2.96833743e+00
151,2.07517198e+00,2.86739182e+01,1.00000001e-01,8.15075657e-02,5.66995037e-02,3.69934549e+00
152,3.35794957e+00,3.95909590e+01,1.00000001e-01,8.71457085e-02,5.76083953e-02,5.12437030e+00
153,2.28792358e+00,3.13424117e+01,1.00000001e-01,1.28361633e-01,6.98359811e-02,4.41898877e+00
154,2.34804005e+00,3.14333165e+01,1.00000001e-01,5.98930206e-02,4.83608033e-02,3.47260550e+00
155,1.99213700e+00,2.84793177e+01,1.00000001e-01,1.16291360e-01,6.54092245e-02,4.39663734e+00
156,2.16470981e+00,3.09398484e+01,1.00000001e-01,8.42386314e-02,5.73082774e-02,4.46258364e+00
157,2.28924622e+00,3.53943850e+01,1.00000001e-01,1.16840441e-01,6.61650422e-02,6.19230700e+00
158,2.53495610e+00,3.35142389e+01,1.00000001e-01,8.84402448e-02,5.92307927e-02,4.49566054e+00
159,2.27962921e+00,3.14516887e+01,1.00000001e-01,9.29392672e-02,6.04858574e-02,4.41957852e+00
160,2.06064343e+00,3.00244774e+01,1.00000001e-01,5.58326920e-02,4.66854221e-02,3.55180659e+00
161,2.55225633e+00,3.49567821e+01,1.00000001e-01,4.52139676e-02,4.23644382e-02,2.98497323e+00
162,2.07776799e+00,2.79177403e+01,1.00000001e-01,5.43221714e-02,4.57198359e-02,3.43034438e+00
163,2.06084150e+00,2.96586710e+01,1.00000001e-01,5.12355734e-02,4.34236085e-02,3.08622566e+00
164,2.09192682e+00,3.28502935e+01,1.00000001e-01,6.13793348e-02,4.95792877e-02,3.52109783e+00
165,1.99677907e+00,2.87905586e+01,1.00000001e-01,8.21854121e-02,5.70461830e-02,3.87421329e+00
166,1.91188555e+00,2.78440618e+01,1.00000001e-01,5.00876096e-02,4.31816091e-02,3.16217698e+00
167,1.58887762e+00,2.31895369e+01,1.00000001e-01,3.29801009e-02,3.52694174e-02,2.46553980e+00
168,1.63657543e+00,2.46607233e+01,1.00000001e-01,5.93699150e-02,4.77296433e-02,3.42501085e+00
169,1.70941062e+00,2.57891658e+01,1.00000001e-01,4.27510957e-02,4.03570826e-02,2.97868940e+00
170,2.26825248e+00,3.01267673e+01,1.00000001e-01,8.81644493e-02,5.79890949e-02,4.05818054e+00
171,2.06569692e+00,3.13400939e+01,1.00000001e-01,7.22439401e-02,5.28403473e-02,3.67062773e+00
172,1.79056871e+00,2.60495147e+01,1.00000001e-01,6.12293822e-02,4.78909165e-02,3.18236823e+00
173,1.56658064e+00,2.30543550e+01,1.00000001e-01,3.17537162e-02,3.47505217e-02,2.30248771e+00
174,1.98270003e+00,2.89387531e+01,1.00000001e-01,7.14614210e-02,5.35937478e-02,3.83301697e+00
175,1.83251612e+00,2.57209120e+01,1.00000001e-01,5.90216720e-02,4.80560522e-02,3.12158663e+00
176,2.03846443e+00,2.92859751e+01,1.00000001e-01,1.00202176e-01,6.05338482e-02,4.19461220e+00
177,2.16573415e+00,2.89397690e+01,1.00000001e-01,7.51010084e-02,5.42163333e-02,3.63857181e+00
178,1.88786777e+00,2.58358981e+01,1.00000001e-01,3.97569268e-02,3.88147208e-02,2.94768177e+00
179,1.64164916e+00,2.48719195e+01,1.00000001e-01,4.04334712e-02,3.94163555e-02,3.11945731e+00
180,1.58479271e+00,2.37924053e+01,1.00000001e-01,6.14134005e-02,4.78425380e-02,3.44495021e+00
